,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
11,859.0,20.0,vettel,2.0,1.0,Finished,82384.0,160624.0,238863.0,316647.0,394526.0,472416.0,550261.0,628263.0,706069.0,784276.0,862396.0,940991.0,1019540.0,1098168.0,1177035.0,1255842.0,1338563.0,1431095.0,1509168.0,1587337.0,1665498.0,1743303.0,1820606.0,1898231.0,1975689.0,2053022.0,2130662.0,2208718.0,2286308.0,2365444.0,2443573.0,2521174.0,2598365.0,2675543.0,2752812.0,2830447.0,2907735.0,2985439.0,3066653.0,3157643.0,3234632.0,3311585.0,3388657.0,3465433.0,3541743.0,3618222.0,3695139.0,3771613.0,3848265.0,3925082.0,4001852.0,4078919.0,4155901.0,4232652.0,4309399.0,4385918.0,4462391.0,4539165.0,4619360.0,4712017.0,4791174.0,4867594.0,4943785.0,5020149.0,5096801.0,5173067.0,5249302.0,5325378.0,5401537.0,5478106.0,5554447.0
9,859.0,17.0,webber,1.0,1.0,Finished,83527.0,162864.0,241137.0,319170.0,397335.0,475390.0,553560.0,631598.0,709858.0,788105.0,866179.0,944398.0,1022820.0,1101162.0,1179702.0,1258677.0,1337721.0,1420548.0,1512946.0,1590715.0,1668327.0,1745981.0,1823465.0,1901029.0,1978059.0,2055114.0,2132144.0,2209311.0,2287007.0,2364215.0,2442027.0,2519172.0,2596131.0,2673169.0,2750306.0,2827768.0,2905078.0,2986148.0,3077436.0,3153920.0,3230520.0,3306915.0,3383998.0,3460937.0,3537312.0,3614143.0,3690833.0,3767158.0,3843273.0,3919501.0,3995802.0,4072523.0,4149177.0,4225622.0,4301736.0,4378051.0,4454187.0,4534606.0,4626377.0,4703508.0,4779000.0,4854893.0,4930812.0,5006830.0,5082782.0,5159200.0,5235415.0,5311173.0,5386660.0,5462140.0,5537464.0
10,859.0,18.0,button,3.0,1.0,Finished,84580.0,163651.0,242668.0,321435.0,400398.0,479072.0,557472.0,636022.0,714432.0,793252.0,873093.0,952296.0,1031114.0,1109898.0,1192307.0,1285405.0,1363499.0,1441435.0,1519214.0,1597307.0,1675154.0,1753229.0,1831274.0,1908966.0,1986927.0,2065034.0,2143220.0,2220979.0,2298960.0,2377148.0,2458787.0,2550789.0,2628410.0,2706096.0,2783073.0,2861114.0,2938363.0,3015820.0,3093167.0,3170355.0,3247435.0,3324636.0,3401788.0,3479001.0,3556071.0,3633260.0,3710549.0,3787667.0,3864580.0,3941912.0,4019596.0,4100784.0,4193040.0,4269342.0,4345331.0,4421329.0,4497398.0,4573621.0,4649760.0,4725932.0,4802743.0,4879232.0,4954812.0,5030398.0,5106223.0,5182112.0,5258126.0,5333819.0,5409591.0,5486243.0,5565102.0
3,859.0,4.0,alonso,4.0,1.0,Finished,85195.0,164183.0,243018.0,321857.0,400889.0,479709.0,558219.0,636677.0,715355.0,793794.0,872336.0,951081.0,1029612.0,1108268.0,1186648.0,1268722.0,1360715.0,1438612.0,1516511.0,1594771.0,1672701.0,1750624.0,1828386.0,1906399.0,1984402.0,2062191.0,2139530.0,2217342.0,2295246.0,2373289.0,2451104.0,2528751.0,2606711.0,2684472.0,2765639.0,2856795.0,2933814.0,3010795.0,3087876.0,3164668.0,3241592.0,3318888.0,3396363.0,3473399.0,3550134.0,3627085.0,3703939.0,3781285.0,3858123.0,3935813.0,4013133.0,4090591.0,4168013.0,4249204.0,4340642.0,4417439.0,4494466.0,4572208.0,4649081.0,4725684.0,4802561.0,4880644.0,4957265.0,5034242.0,5110423.0,5186616.0,5263361.0,5341333.0,5419195.0,5495452.0,5572512.0
1,859.0,1.0,hamilton,22.0,6.0,Gearbox,86034.0,165384.0,244286.0,323096.0,401773.0,480503.0,558954.0,637517.0,716112.0,794610.0,873344.0,952738.0,1032045.0,1110954.0,1189980.0,1272177.0,1365484.0,1443487.0,1521251.0,1599303.0,1677103.0,1755101.0,1832992.0,1910957.0,1988719.0,2066476.0,2144409.0,2222098.0,2299925.0,2379135.0,2457574.0,2535237.0,2616639.0,2708206.0,2785415.0,2862970.0,2940348.0,3017904.0,3095313.0,3173033.0,3251275.0,3330143.0,3408255.0,3490066.0,3582125.0,3659749.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,859.0,13.0,massa,5.0,1.0,Finished,86525.0,166193.0,245226.0,324731.0,403591.0,482452.0,561232.0,639862.0,718590.0,797269.0,876118.0,955398.0,1034370.0,1113364.0,1192263.0,1270967.0,1349814.0,1428799.0,1507724.0,1587129.0,1671071.0,1764800.0,1843068.0,1921366.0,2000015.0,2078857.0,2157169.0,2235476.0,2313820.0,2391989.0,2469965.0,2547856.0,2626226.0,2703868.0,2781624.0,2859799.0,2937639.0,3015546.0,3094196.0,3172284.0,3250541.0,3329335.0,3407464.0,3485871.0,3567220.0,3659377.0,3737124.0,3814894.0,3892963.0,3970763.0,4048979.0,4127022.0,4204548.0,4281836.0,4359321.0,4436639.0,4514189.0,4591660.0,4669416.0,4747150.0,4824859.0,4902448.0,4979844.0,5057115.0,5134808.0,5212816.0,5290584.0,5370159.0,5448157.0,5525939.0,5604197.0
2,859.0,3.0,rosberg,7.0,11.0,+1 Lap,87362.0,167126.0,246721.0,326173.0,405512.0,484844.0,564120.0,643427.0,722657.0,802180.0,881707.0,961502.0,1041170.0,1120839.0,1200540.0,1283870.0,1377790.0,1456845.0,1535753.0,1616347.0,1695008.0,1773608.0,1852228.0,1930664.0,2009144.0,2087401.0,2165709.0,2244138.0,2322901.0,2401555.0,2480007.0,2558463.0,2636938.0,2715740.0,2794225.0,2872924.0,2951657.0,3030354.0,3109529.0,3188537.0,3267741.0,3350521.0,3443099.0,3520460.0,3597667.0,3675486.0,3753453.0,3831498.0,3910088.0,3989287.0,4067761.0,4146261.0,4224944.0,4304582.0,4383073.0,4460994.0,4539913.0,4617748.0,4695759.0,4773469.0,4851125.0,4928856.0,5007901.0,5085632.0,5163327.0,5241501.0,5319455.0,5397272.0,5475402.0,5553036.0,
8,859.0,16.0,sutil,6.0,11.0,+1 Lap,87926.0,167884.0,247352.0,327145.0,406450.0,485679.0,564903.0,644093.0,723315.0,802799.0,882236.0,961900.0,1042218.0,1125427.0,1218934.0,1297412.0,1375917.0,1454997.0,1534232.0,1612902.0,1690977.0,1768786.0,1846804.0,1925094.0,2003646.0,2081951.0,2160210.0,2238399.0,2316738.0,2395705.0,2478071.0,2570568.0,2648131.0,2725767.0,2803077.0,2880238.0,2957816.0,3035191.0,3112777.0,3191206.0,3268836.0,3347338.0,3424625.0,3502264.0,3583440.0,3675919.0,3754017.0,3831450.0,3910090.0,3987626.0,4065103.0,4142465.0,4219863.0,4297395.0,4374805.0,4452542.0,4531318.0,4608710.0,4686115.0,4763350.0,4840869.0,4918396.0,4996042.0,5073582.0,5151587.0,5229735.0,5307897.0,5387430.0,5466080.0,5544235.0,
19,859.0,811.0,bruno_senna,17.0,12.0,+2 Laps,88562.0,168936.0,248756.0,328703.0,408484.0,488385.0,568019.0,647673.0,727476.0,808373.0,888193.0,972427.0,1068045.0,1147827.0,1226781.0,1305723.0,1387490.0,1471563.0,1560528.0,1640820.0,1720890.0,1801065.0,1880897.0,1961176.0,2041213.0,2122505.0,2203062.0,2287670.0,2384542.0,2464303.0,2544069.0,2624168.0,2707278.0,2788082.0,2868305.0,2948314.0,3028216.0,3110473.0,3191750.0,3271972.0,3351862.0,3431628.0,3511345.0,3591174.0,3671100.0,3751406.0,3833456.0,3917401.0,4014820.0,4094594.0,4175259.0,4254523.0,4333746.0,4414594.0,4493637.0,4576101.0,4655191.0,4733961.0,4812988.0,4891644.0,4971770.0,5050044.0,5128514.0,5207612.0,5286263.0,5365286.0,5444072.0,5524578.0,5606183.0,,
21,859.0,814.0,resta,8.0,11.0,+1 Lap,89186.0,170116.0,250315.0,330089.0,409970.0,489639.0,569613.0,649131.0,728867.0,808840.0,888674.0,968789.0,1048332.0,1128045.0,1207724.0,1287697.0,1372329.0,1465491.0,1544090.0,1622636.0,1700896.0,1779260.0,1857552.0,1936250.0,2014403.0,2092993.0,2171313.0,2250157.0,2328713.0,2407657.0,2486785.0,2565553.0,2644128.0,2722672.0,2801259.0,2879936.0,2959358.0,3038476.0,3117712.0,3200642.0,3294777.0,3373493.0,3451870.0,3529778.0,3607702.0,3685727.0,3763512.0,3841459.0,3920409.0,3998612.0,4076772.0,4155622.0,4234634.0,4313006.0,4391080.0,4468682.0,4546445.0,4624892.0,4704234.0,4781967.0,4859603.0,4937100.0,5014852.0,5092304.0,5170290.0,5247937.0,5326938.0,5405346.0,5483929.0,5562985.0,
