,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1044.0,840.0,stroll,9.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13862.0,8866.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,20892.0,23700.0,29780.0,35606.0,41839.0,47150.0,50952.0,54214.0,56479.0,57940.0,60178.0,60936.0,61884.0,62366.0,63622.0,64572.0,65048.0,65021.0,64210.0,67644.0,69543.0,72353.0
1,1044.0,815.0,perez,2.0,1.0,Finished,3671.0,5336.0,6091.0,6260.0,5959.0,4936.0,5820.0,4715.0,4573.0,0.0,18817.0,10996.0,9330.0,6178.0,9175.0,8181.0,9006.0,10425.0,8178.0,6565.0,5583.0,5199.0,4016.0,3498.0,4067.0,3525.0,3204.0,3087.0,3383.0,3598.0,3815.0,3545.0,2079.0,1420.0,937.0,0.0,995.0,3620.0,5588.0,8410.0,11550.0,14196.0,15901.0,17867.0,19040.0,18526.0,19462.0,19333.0,19328.0,19237.0,20145.0,21356.0,22796.0,23579.0,24821.0,25863.0,27508.0,31633.0
2,1044.0,20.0,vettel,3.0,1.0,Finished,8683.0,11861.0,13670.0,14877.0,15461.0,14692.0,14256.0,13256.0,30765.0,22600.0,19768.0,15170.0,18298.0,14151.0,18270.0,19975.0,21656.0,22917.0,21998.0,20272.0,18757.0,17118.0,15396.0,13173.0,11906.0,10703.0,9542.0,8121.0,8063.0,7939.0,8505.0,8950.0,9100.0,28763.0,26758.0,24952.0,24478.0,25695.0,27736.0,29193.0,30202.0,31682.0,32512.0,33062.0,32533.0,31076.0,30822.0,30259.0,30187.0,31327.0,31417.0,33443.0,32740.0,31959.0,30919.0,31374.0,31905.0,31960.0
3,1044.0,830.0,max_verstappen,6.0,1.0,Finished,9712.0,13656.0,14675.0,15764.0,16382.0,15659.0,15217.0,13826.0,11581.0,2704.0,0.0,12157.0,12824.0,8633.0,9616.0,8652.0,9455.0,25831.0,39877.0,36826.0,34056.0,33997.0,32679.0,30907.0,30031.0,29782.0,29058.0,28005.0,27036.0,26684.0,27318.0,27985.0,26738.0,23971.0,22103.0,19002.0,17903.0,17113.0,17812.0,18935.0,20967.0,24175.0,29795.0,45822.0,44549.0,43178.0,43710.0,42852.0,43123.0,43426.0,45195.0,44049.0,42115.0,41479.0,39568.0,42979.0,44456.0,44873.0
4,1044.0,848.0,albon,7.0,1.0,Finished,11101.0,14542.0,17764.0,18162.0,18302.0,17793.0,17443.0,15588.0,13865.0,6818.0,4970.0,0.0,23522.0,18313.0,19193.0,17968.0,16932.0,15506.0,12207.0,9204.0,7419.0,6080.0,4475.0,4306.0,4482.0,4570.0,4427.0,4366.0,6713.0,7005.0,7571.0,7474.0,6564.0,15878.0,31597.0,27962.0,26962.0,28014.0,30060.0,35042.0,37598.0,39722.0,40821.0,42099.0,42407.0,42007.0,41930.0,41912.0,42779.0,42842.0,43667.0,45199.0,44455.0,43088.0,42000.0,45316.0,46491.0,46484.0
5,1044.0,1.0,hamilton,1.0,1.0,Finished,11931.0,16687.0,19099.0,19947.0,21155.0,20385.0,19612.0,19919.0,35440.0,23825.0,20763.0,15801.0,20300.0,15416.0,19757.0,20633.0,22291.0,24063.0,22555.0,21359.0,20019.0,19153.0,18425.0,17171.0,15948.0,13626.0,11976.0,10578.0,9281.0,8928.0,9328.0,10293.0,8920.0,6084.0,3782.0,1334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1044.0,817.0,ricciardo,10.0,1.0,Finished,12645.0,18401.0,21200.0,22731.0,23754.0,23135.0,23089.0,21794.0,20800.0,17040.0,33671.0,27017.0,34175.0,28560.0,29643.0,29983.0,31587.0,32936.0,32428.0,31981.0,31701.0,30895.0,29479.0,27538.0,26320.0,24982.0,23564.0,22893.0,22622.0,23606.0,24888.0,29346.0,47350.0,46420.0,46429.0,46541.0,47059.0,48419.0,50703.0,55644.0,60891.0,66019.0,70646.0,73206.0,74501.0,74173.0,75015.0,81333.0,81898.0,83801.0,84716.0,86148.0,86996.0,87207.0,87744.0,90578.0,93138.0,95460.0
7,1044.0,8.0,raikkonen,15.0,11.0,+1 Lap,14945.0,20197.0,24428.0,26766.0,32205.0,34786.0,36730.0,38494.0,64598.0,57950.0,58137.0,55114.0,68382.0,63167.0,62629.0,66223.0,69421.0,72132.0,73926.0,73877.0,74551.0,74562.0,75445.0,74833.0,75362.0,76025.0,77097.0,78172.0,81632.0,84642.0,115265.0,114601.0,114590.0,113932.0,113761.0,112374.0,111734.0,112243.0,113545.0,115112.0,117320.0,119068.0,120242.0,121902.0,123838.0,125212.0,131876.0,134207.0,141047.0,152895.0,173996.0,174710.0,175848.0,178396.0,178993.0,182432.0,182603.0,
8,1044.0,832.0,sainz,5.0,1.0,Finished,15753.0,22743.0,25832.0,27878.0,29589.0,28791.0,28627.0,27259.0,25594.0,20896.0,36598.0,28847.0,35656.0,30568.0,30930.0,31325.0,32746.0,34259.0,32905.0,32917.0,33011.0,32219.0,30680.0,29329.0,28925.0,28084.0,27503.0,26053.0,25144.0,25190.0,25855.0,26604.0,26446.0,40980.0,37228.0,33748.0,32901.0,33535.0,34184.0,36103.0,41290.0,41926.0,41726.0,40853.0,40395.0,38583.0,38127.0,38284.0,37695.0,37263.0,37032.0,36277.0,35159.0,36768.0,35545.0,34886.0,34604.0,34363.0
9,1044.0,825.0,kevin_magnussen,17.0,54.0,Withdrew,17519.0,26436.0,31415.0,35034.0,39149.0,40289.0,41220.0,42911.0,62917.0,56991.0,54689.0,48314.0,65339.0,60598.0,59768.0,64156.0,66661.0,67925.0,67555.0,67645.0,67659.0,68002.0,67664.0,68024.0,68440.0,68879.0,70963.0,74891.0,75392.0,75932.0,77107.0,76706.0,75631.0,74728.0,227274.0,225140.0,224237.0,225219.0,225854.0,230608.0,236361.0,238523.0,239725.0,249973.0,249942.0,250315.0,252075.0,253467.0,254415.0,255434.0,256872.0,258212.0,259726.0,261587.0,265435.0,,,
