,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
1,183.0,14.0,coulthard,2.0,1.0,Finished,83223.0,158508.0,233703.0,308731.0,383611.0,458894.0,534206.0,608823.0,683239.0,757899.0,832362.0,906676.0,980840.0,1054822.0,1128964.0,1203132.0,1277297.0,1351175.0,1424955.0,1498820.0,1573019.0,1646783.0,1721352.0,1795719.0,1869361.0,1943016.0,2016946.0,2090800.0,2164982.0,2239460.0,2313100.0,2386611.0,2460201.0,2534495.0,2608187.0,2681627.0,2757229.0,2831098.0,2907378.0,3004039.0,3079334.0,3154144.0,3228674.0,3303371.0,3377969.0,3452233.0,3526535.0,3601079.0,3675488.0,3750250.0,3824573.0,3898436.0,3972175.0,4045772.0,4119574.0,4193452.0,4266913.0,4340341.0,4413662.0,4487348.0,4561129.0,4635280.0,4708729.0,4781736.0,4854997.0,4927951.0,5000998.0,5073939.0,5146794.0,5219771.0,5292751.0
4,183.0,22.0,barrichello,16.0,5.0,Engine,84514.0,161199.0,237720.0,314044.0,390042.0,465818.0,541556.0,617162.0,692471.0,767793.0,843021.0,918040.0,993027.0,1067266.0,1141515.0,1215802.0,1290106.0,1364479.0,1438607.0,1512666.0,1586676.0,1660521.0,1734417.0,1808126.0,1881927.0,1955772.0,2029598.0,2103011.0,2176701.0,2250255.0,2323573.0,2396979.0,2470897.0,2544878.0,2618391.0,2691669.0,2765138.0,2840713.0,2940540.0,3016414.0,3091929.0,3167643.0,3243033.0,3318256.0,3393342.0,3468368.0,3543113.0,3617647.0,3692127.0,3767810.0,3842827.0,3917557.0,3992268.0,4066565.0,4140915.0,,,,,,,,,,,,,,,,
14,183.0,56.0,irvine,1.0,1.0,Finished,84963.0,161754.0,238508.0,314770.0,390642.0,466311.0,542408.0,617817.0,693260.0,768673.0,844061.0,919353.0,995128.0,1069976.0,1145135.0,1219570.0,1293644.0,1367804.0,1441671.0,1515799.0,1589579.0,1663290.0,1737161.0,1811070.0,1884989.0,1958944.0,2032479.0,2106126.0,2179774.0,2253215.0,2326447.0,2399974.0,2473503.0,2547664.0,2620927.0,2694199.0,2767649.0,2840957.0,2913992.0,2987012.0,3060198.0,3133205.0,3205992.0,3281194.0,3376038.0,3450307.0,3524621.0,3599169.0,3673247.0,3747127.0,3821007.0,3894661.0,3968254.0,4041868.0,4116441.0,4190175.0,4264478.0,4338336.0,4411790.0,4485769.0,4559489.0,4632985.0,4706913.0,4779935.0,4853515.0,4926810.0,5000344.0,5073300.0,5146202.0,5219157.0,5292438.0
12,183.0,49.0,frentzen,4.0,1.0,Finished,85874.0,163233.0,240261.0,316620.0,392952.0,469041.0,544875.0,620604.0,696455.0,772274.0,847767.0,923297.0,998777.0,1074043.0,1149190.0,1224356.0,1300178.0,1375193.0,1449968.0,1524568.0,1599156.0,1673671.0,1748088.0,1822731.0,1897474.0,1972166.0,2046808.0,2121025.0,2195328.0,2269669.0,2343724.0,2417664.0,2491805.0,2567528.0,2641652.0,2715941.0,2789780.0,2863724.0,2937672.0,3011828.0,3085475.0,3158651.0,3232259.0,3308289.0,3403558.0,3478152.0,3553511.0,3628425.0,3703573.0,3778533.0,3853374.0,3928529.0,4003098.0,4077386.0,4151705.0,4226069.0,4300963.0,4375632.0,4450654.0,4525444.0,4599908.0,4674255.0,4748537.0,4822449.0,4897120.0,4971150.0,5044838.0,5118609.0,5192443.0,5267849.0,5345241.0
16,183.0,63.0,salo,9.0,11.0,+1 Lap,88290.0,166205.0,246592.0,353294.0,428784.0,504181.0,579819.0,655256.0,731237.0,806324.0,881815.0,956873.0,1031858.0,1106707.0,1181816.0,1257106.0,1332093.0,1406784.0,1481538.0,1556553.0,1631827.0,1707173.0,1782546.0,1858472.0,1934067.0,2009140.0,2083961.0,2158712.0,2233528.0,2308291.0,2382792.0,2458043.0,2532102.0,2606150.0,2680524.0,2755970.0,2830306.0,2905906.0,2979788.0,3053639.0,3129460.0,3224181.0,3299071.0,3374136.0,3448570.0,3523007.0,3597783.0,3674558.0,3749753.0,3826354.0,3901619.0,3976506.0,4051734.0,4126558.0,4201411.0,4276005.0,4350873.0,4425521.0,4500062.0,4574888.0,4651336.0,4725566.0,4799960.0,4874108.0,4947712.0,5021251.0,5094732.0,5168307.0,5242050.0,5315747.0,
7,183.0,35.0,villeneuve,20.0,86.0,Halfshaft,88693.0,166931.0,244585.0,321218.0,397734.0,474800.0,551267.0,627540.0,703941.0,780030.0,857737.0,934038.0,1009979.0,1085630.0,1161015.0,1236340.0,1311843.0,1387144.0,1463508.0,1539813.0,1614758.0,1689452.0,1764436.0,1839231.0,1914047.0,1988835.0,2064398.0,2138896.0,2213096.0,2287925.0,2362197.0,2436265.0,2510242.0,2600616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,183.0,23.0,ralf_schumacher,22.0,20.0,Spun off,90530.0,167472.0,244986.0,321679.0,398235.0,475187.0,551741.0,627914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,183.0,21.0,fisichella,12.0,5.0,Engine,92442.0,172120.0,248668.0,324969.0,400926.0,477192.0,553853.0,630076.0,705805.0,781757.0,858244.0,934886.0,1010741.0,1086546.0,1162088.0,1237640.0,1313093.0,1389387.0,1465900.0,1541060.0,1616342.0,1691314.0,1766220.0,1841754.0,1916518.0,1991159.0,2065703.0,2140476.0,2215009.0,2289365.0,2363450.0,2437784.0,2511975.0,2586242.0,2660125.0,2734027.0,2808031.0,2881627.0,2955456.0,3029165.0,3102744.0,3176325.0,3252766.0,3350370.0,3426347.0,3501245.0,3576059.0,3650740.0,3725528.0,3800205.0,3874924.0,3950006.0,4024612.0,4099232.0,4173609.0,4257279.0,4332985.0,4407390.0,4481595.0,4555495.0,4629406.0,4703558.0,4777921.0,4852054.0,4926377.0,5003291.0,5077445.0,5151478.0,,,
17,183.0,64.0,diniz,6.0,1.0,Finished,92661.0,171089.0,247197.0,322931.0,398597.0,475541.0,552288.0,628367.0,704418.0,780492.0,856396.0,931176.0,1005753.0,1080171.0,1154601.0,1229067.0,1303868.0,1379107.0,1453773.0,1528743.0,1603485.0,1677497.0,1751596.0,1828282.0,1925018.0,2001039.0,2076558.0,2151861.0,2227054.0,2302152.0,2377020.0,2452578.0,2528494.0,2603453.0,2678142.0,2752469.0,2826680.0,2900747.0,2974743.0,3048939.0,3122971.0,3197196.0,3271352.0,3345091.0,3418998.0,3492731.0,3565962.0,3639064.0,3712157.0,3786259.0,3859587.0,3935395.0,4028195.0,4102956.0,4177341.0,4252298.0,4327064.0,4401232.0,4475422.0,4549400.0,4623366.0,4697356.0,4771104.0,4844713.0,4918358.0,4991879.0,5065672.0,5139514.0,5214404.0,5288955.0,5363371.0
6,183.0,25.0,wurz,5.0,1.0,Finished,92926.0,173123.0,250321.0,326886.0,403624.0,479944.0,556438.0,632609.0,708591.0,784659.0,861134.0,937109.0,1014806.0,1090398.0,1165971.0,1241497.0,1316498.0,1391729.0,1467515.0,1543262.0,1618089.0,1692947.0,1767766.0,1842616.0,1917433.0,1992119.0,2066720.0,2141249.0,2215823.0,2290361.0,2364623.0,2438952.0,2513154.0,2587436.0,2661543.0,2735485.0,2809604.0,2883460.0,2958019.0,3031981.0,3105709.0,3179363.0,3253035.0,3328746.0,3425023.0,3499920.0,3574804.0,3649519.0,3724202.0,3798951.0,3873534.0,3948033.0,4022570.0,4097096.0,4171421.0,4246055.0,4320445.0,4394592.0,4468726.0,4542862.0,4617028.0,4691272.0,4765302.0,4839431.0,4913673.0,4987789.0,5062029.0,5135856.0,5209968.0,5284519.0,5358796.0
