,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,17.0,1.0,hamilton,19.0,23.0,Brakes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,27668.0,28295.0,8219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17.0,20.0,vettel,1.0,1.0,Finished,449.0,885.0,981.0,1304.0,1318.0,1601.0,1503.0,1384.0,1512.0,1733.0,921.0,904.0,835.0,1086.0,1262.0,1425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17.0,17.0,webber,2.0,1.0,Finished,1251.0,2160.0,2900.0,3490.0,4101.0,4436.0,4256.0,4075.0,4026.0,4139.0,3596.0,3319.0,2983.0,2583.0,2800.0,3146.0,2287.0,4895.0,31462.0,5916.0,6078.0,6845.0,7151.0,7521.0,7670.0,8992.0,9069.0,9093.0,9207.0,9254.0,9407.0,9848.0,10118.0,9305.0,9224.0,9656.0,10478.0,11448.0,12582.0,16344.0,42415.0,41815.0,17088.0,16798.0,16657.0,17043.0,16696.0,16734.0,16652.0,16236.0,16162.0,15883.0,16419.0,18137.0,17857.0
3,17.0,18.0,button,3.0,1.0,Finished,2167.0,3081.0,3997.0,4528.0,5904.0,6849.0,7314.0,7273.0,7388.0,7647.0,6876.0,6606.0,6459.0,6361.0,6421.0,6807.0,7068.0,38598.0,39461.0,14483.0,15532.0,15953.0,16463.0,17347.0,18197.0,19114.0,19454.0,20028.0,20490.0,20532.0,21268.0,21784.0,22173.0,21416.0,21473.0,22152.0,22615.0,23356.0,23908.0,24381.0,24052.0,23977.0,22843.0,21672.0,20825.0,20656.0,19788.0,19008.0,18008.0,17402.0,16893.0,16770.0,17144.0,18753.0,18467.0
4,17.0,22.0,barrichello,4.0,1.0,Finished,3898.0,5722.0,6588.0,6765.0,7718.0,8790.0,9287.0,9283.0,9297.0,9909.0,9357.0,9072.0,9048.0,8867.0,8934.0,11376.0,39121.0,41667.0,41576.0,16134.0,16542.0,17130.0,17851.0,18800.0,19699.0,20559.0,20764.0,21280.0,21745.0,22256.0,22819.0,24220.0,25109.0,24805.0,24981.0,25395.0,25688.0,27560.0,28048.0,28176.0,29269.0,53311.0,28101.0,27222.0,26360.0,26067.0,25416.0,26328.0,25972.0,26065.0,25824.0,25558.0,25844.0,26014.0,22735.0
5,17.0,9.0,kubica,10.0,1.0,Finished,4389.0,6313.0,7496.0,8178.0,8923.0,9789.0,10407.0,10799.0,11338.0,11928.0,11243.0,11111.0,11063.0,11333.0,12009.0,15033.0,43080.0,45998.0,49687.0,25593.0,26993.0,28057.0,29202.0,30354.0,31493.0,32651.0,33607.0,34478.0,35182.0,35417.0,36086.0,37477.0,37952.0,37412.0,37586.0,38114.0,38918.0,40052.0,42540.0,67850.0,68756.0,74416.0,49369.0,49064.0,48972.0,49286.0,49222.0,49377.0,49466.0,49512.0,49175.0,48810.0,49268.0,49913.0,48180.0
6,17.0,15.0,trulli,7.0,1.0,Finished,5166.0,6880.0,8668.0,10136.0,11385.0,12746.0,13907.0,14464.0,15327.0,16097.0,16120.0,16277.0,16497.0,16979.0,17685.0,18520.0,17615.0,20513.0,48906.0,24782.0,26173.0,27142.0,28193.0,29146.0,30160.0,31281.0,32053.0,32673.0,33290.0,33353.0,34133.0,34839.0,35568.0,35232.0,35775.0,36667.0,37476.0,38551.0,39080.0,39720.0,39383.0,39994.0,38951.0,38790.0,38414.0,38390.0,37668.0,37348.0,36429.0,35842.0,35138.0,34684.0,34924.0,36415.0,34366.0
7,17.0,2.0,heidfeld,5.0,1.0,Finished,6679.0,8409.0,10255.0,11532.0,12676.0,14185.0,15172.0,15924.0,16841.0,17704.0,17460.0,17848.0,18084.0,18634.0,19359.0,20253.0,19565.0,20414.0,21152.0,21315.0,22303.0,22880.0,23520.0,24135.0,24737.0,26066.0,28184.0,28721.0,29173.0,29130.0,29684.0,29959.0,30277.0,29302.0,29100.0,29305.0,29367.0,29841.0,30130.0,30179.0,31364.0,54620.0,29662.0,29001.0,28865.0,29139.0,28848.0,28708.0,28398.0,28113.0,27758.0,27148.0,28148.0,28541.0,26253.0
8,17.0,3.0,rosberg,9.0,1.0,Finished,7777.0,9531.0,11379.0,13010.0,14340.0,15801.0,16609.0,17746.0,18745.0,19914.0,19817.0,19955.0,20345.0,20775.0,21361.0,22495.0,21622.0,24562.0,50642.0,26192.0,28014.0,29058.0,30218.0,31548.0,33014.0,34272.0,35014.0,36081.0,36891.0,37529.0,38405.0,39593.0,40343.0,39893.0,40217.0,40645.0,41301.0,43854.0,70908.0,73192.0,74008.0,73424.0,48022.0,47434.0,47466.0,48197.0,48099.0,47952.0,47307.0,47030.0,46646.0,46468.0,47333.0,48072.0,45941.0
9,17.0,67.0,buemi,8.0,1.0,Finished,8233.0,10430.0,12065.0,13843.0,15646.0,17107.0,18324.0,19038.0,19765.0,20953.0,21055.0,21301.0,21750.0,22048.0,22835.0,23877.0,22845.0,26158.0,52313.0,28228.0,29499.0,30759.0,31983.0,33884.0,35130.0,36436.0,37407.0,38885.0,39836.0,40475.0,41661.0,42626.0,43389.0,42821.0,42691.0,42835.0,42759.0,43251.0,43695.0,43739.0,45209.0,70914.0,46103.0,45450.0,45158.0,45788.0,45530.0,45553.0,45273.0,44843.0,44534.0,44029.0,44527.0,44761.0,41294.0
