,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,110.0,22.0,barrichello,11.0,69.0,Fuel system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,4534.0,10737.0,13848.0,16052.0,16950.0,16880.0,16000.0,15222.0,15950.0,20878.0,3851.0,5017.0,2600.0,3153.0,3335.0,3088.0,2815.0,13386.0,2372.0,1081.0,679.0,1001.0,1654.0,1390.0,1378.0,1912.0,954.0,593.0,673.0,522.0,659.0,288.0,217.0,388.0,221.0,0.0,0.0,,,,,,,,
1,110.0,14.0,coulthard,4.0,1.0,Finished,976.0,1234.0,1282.0,959.0,1169.0,1449.0,1056.0,51.0,0.0,0.0,2976.0,2721.0,3892.0,5235.0,4044.0,2370.0,1487.0,421.0,4535.0,548.0,1006.0,759.0,1773.0,2140.0,1751.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2294.0,4246.0,0.0,0.0,0.0,0.0,0.0,0.0,7391.0,8096.0
2,110.0,17.0,webber,9.0,3.0,Accident,1706.0,1597.0,2316.0,1881.0,1747.0,2147.0,2648.0,424.0,3896.0,5161.0,7872.0,8281.0,8286.0,8137.0,10034.0,11866.0,14168.0,16195.0,23450.0,13870.0,8691.0,4946.0,7499.0,10252.0,12575.0,15404.0,20224.0,3698.0,2113.0,2642.0,5159.0,6875.0,9376.0,12566.0,10940.0,6239.0,9201.0,11854.0,14316.0,16862.0,18912.0,21301.0,23662.0,34280.0,36951.0,40657.0,36979.0,37342.0,37685.0,36710.0,36954.0,31774.0,20070.0,
3,110.0,8.0,raikkonen,2.0,1.0,Finished,3771.0,4985.0,5478.0,5030.0,5356.0,5402.0,4802.0,744.0,2549.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6054.0,9586.0,5342.0,6762.0,7648.0,9169.0,7934.0,5477.0,5695.0,2427.0,3733.0,4856.0,5608.0,7265.0,8224.0,9909.0,11566.0,13650.0,16038.0,19975.0,17601.0,20337.0,21166.0,19454.0,18492.0,12551.0,0.0,945.0
4,110.0,15.0,trulli,8.0,1.0,Finished,6011.0,6982.0,7092.0,7074.0,6996.0,7401.0,7054.0,1177.0,4827.0,5581.0,15022.0,16825.0,18905.0,20733.0,22074.0,22591.0,23077.0,22462.0,30729.0,28752.0,15772.0,8919.0,15419.0,20118.0,23197.0,25249.0,35873.0,11628.0,8778.0,10976.0,14236.0,16782.0,14774.0,8128.0,8234.0,5090.0,8406.0,11232.0,13620.0,16215.0,18021.0,20096.0,21747.0,23578.0,26040.0,30287.0,28392.0,29289.0,30677.0,32057.0,33534.0,28683.0,23569.0,45927.0
5,110.0,23.0,ralf_schumacher,7.0,1.0,Finished,6841.0,7671.0,7663.0,7677.0,8021.0,8349.0,7988.0,1493.0,5074.0,5500.0,18423.0,19868.0,21796.0,23509.0,24791.0,26714.0,28098.0,28789.0,34623.0,15810.0,12329.0,6068.0,8628.0,10597.0,12733.0,15474.0,17477.0,3039.0,1226.0,1772.0,3297.0,4818.0,2444.0,1825.0,2579.0,1351.0,3031.0,6320.0,8198.0,10858.0,12687.0,14958.0,17157.0,19270.0,21872.0,24618.0,21117.0,28067.0,49669.0,48991.0,49165.0,44720.0,33556.0,38526.0
6,110.0,30.0,michael_schumacher,14.0,3.0,Accident,8673.0,9246.0,8402.0,8383.0,8774.0,9188.0,8899.0,2140.0,5824.0,6172.0,9905.0,9842.0,9886.0,9200.0,9675.0,9706.0,7883.0,4968.0,5451.0,2537.0,3373.0,1674.0,2442.0,2770.0,2476.0,2074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,110.0,21.0,fisichella,1.0,1.0,Finished,9502.0,10176.0,9745.0,9191.0,9748.0,9939.0,14421.0,11700.0,24529.0,30478.0,36500.0,40519.0,46126.0,51617.0,55529.0,60897.0,64676.0,66772.0,64367.0,17875.0,13655.0,7537.0,12452.0,15462.0,18090.0,21782.0,27982.0,7525.0,5286.0,8162.0,11384.0,13977.0,13230.0,7238.0,7245.0,4263.0,7041.0,9666.0,11868.0,13819.0,15510.0,17501.0,19292.0,20940.0,22887.0,25644.0,21671.0,22835.0,23182.0,21276.0,19556.0,13396.0,831.0,0.0
8,110.0,31.0,montoya,15.0,3.0,Accident,11618.0,12862.0,11299.0,12441.0,12351.0,11319.0,11069.0,2274.0,3987.0,891.0,1237.0,2083.0,3601.0,5848.0,9023.0,10988.0,13691.0,15484.0,20265.0,4954.0,6087.0,2714.0,6330.0,7013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,110.0,4.0,alonso,3.0,1.0,Finished,12924.0,14562.0,15086.0,13990.0,13258.0,13034.0,13103.0,3334.0,7844.0,7757.0,12135.0,14264.0,16658.0,17842.0,18063.0,18010.0,17830.0,17193.0,21956.0,17050.0,17311.0,9517.0,13816.0,16890.0,18128.0,20276.0,26015.0,6588.0,3652.0,4669.0,6258.0,8722.0,7394.0,3185.0,3775.0,1890.0,3671.0,6593.0,8471.0,10493.0,10829.0,18048.0,28532.0,29140.0,30395.0,32756.0,28880.0,29403.0,28795.0,26779.0,26173.0,19943.0,6695.0,6348.0
