,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
0,136.0,22.0,barrichello,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,136.0,30.0,michael_schumacher,2.0,1.0,Finished,540.0,781.0,761.0,824.0,894.0,1191.0,855.0,874.0,1207.0,1086.0,867.0,826.0,1389.0,1330.0,1267.0,878.0,997.0,925.0,907.0,841.0,1092.0,719.0,1381.0,1682.0,1608.0,1386.0,1120.0,819.0,720.0,891.0,4484.0,22403.0,5470.0,1123.0,1534.0,1603.0,1448.0,1246.0,804.0,992.0,787.0,655.0,657.0,1678.0,2077.0,2215.0,1963.0,1330.0,1088.0,514.0,695.0,1056.0,719.0,799.0,3842.0,21231.0,1178.0,1474.0,1688.0,1612.0,1644.0,1603.0,2252.0,2147.0,3045.0,4218.0,4479.0,3287.0,3379.0,3404.0,3937.0,670.0,1194.0,767.0,1727.0,719.0,434.0
2,136.0,23.0,ralf_schumacher,3.0,1.0,Finished,2402.0,3359.0,4203.0,5424.0,6199.0,7112.0,7902.0,8886.0,9266.0,9865.0,10663.0,10875.0,11625.0,11630.0,11804.0,11498.0,11643.0,11501.0,11675.0,11685.0,11658.0,11514.0,12062.0,12266.0,13139.0,13228.0,12852.0,13624.0,15282.0,15901.0,16932.0,14535.0,0.0,18585.0,19474.0,20945.0,22582.0,22679.0,22783.0,22736.0,24305.0,24051.0,23859.0,23920.0,23494.0,23487.0,23636.0,23966.0,24422.0,23739.0,23121.0,23313.0,23516.0,27540.0,50443.0,47997.0,26173.0,25125.0,24802.0,24384.0,24061.0,23163.0,22921.0,23447.0,23873.0,25428.0,25414.0,26036.0,25743.0,24689.0,23297.0,22711.0,21394.0,19349.0,17881.0,15869.0,13356.0
3,136.0,21.0,fisichella,6.0,1.0,Finished,2990.0,4255.0,5909.0,7104.0,8145.0,9587.0,10748.0,12084.0,13257.0,15020.0,16596.0,17675.0,18981.0,19867.0,21233.0,21779.0,22937.0,23654.0,24785.0,25707.0,26629.0,27219.0,28687.0,29598.0,30897.0,31695.0,32334.0,33842.0,37364.0,61824.0,63861.0,61933.0,44077.0,41499.0,42899.0,44481.0,45927.0,47617.0,48812.0,49528.0,50167.0,50950.0,52277.0,53122.0,53881.0,54789.0,55605.0,56328.0,56537.0,56865.0,61382.0,84301.0,85718.0,87757.0,90064.0,88786.0,67649.0,67752.0,69020.0,69488.0,70754.0,70172.0,70638.0,71586.0,72263.0,72892.0,73578.0,72963.0,72807.0,71931.0,71538.0,71211.0,70438.0,70131.0,70022.0,69780.0,68804.0
4,136.0,13.0,massa,7.0,1.0,Finished,3982.0,5177.0,6582.0,8317.0,9451.0,11152.0,12922.0,14675.0,16090.0,17610.0,19063.0,20079.0,21753.0,22819.0,23955.0,24825.0,26013.0,26991.0,28335.0,29388.0,30397.0,31007.0,32703.0,34070.0,35891.0,37868.0,38764.0,40392.0,41518.0,43429.0,49028.0,67630.0,49395.0,45724.0,46385.0,47595.0,48665.0,50002.0,51099.0,52161.0,52985.0,53723.0,54951.0,55755.0,56514.0,57578.0,58282.0,58808.0,59295.0,59391.0,59409.0,60083.0,64187.0,88993.0,90996.0,90203.0,68777.0,68934.0,69923.0,70611.0,71868.0,71526.0,72418.0,73398.0,74459.0,75034.0,75342.0,75042.0,74897.0,74563.0,75264.0,75235.0,74246.0,73567.0,73195.0,72926.0,73612.0
5,136.0,18.0,button,18.0,20.0,Spun off,5133.0,6837.0,8350.0,10577.0,11863.0,13955.0,15671.0,17604.0,19407.0,21355.0,23565.0,25040.0,26676.0,28162.0,29508.0,30546.0,32012.0,33188.0,34805.0,36087.0,37317.0,38095.0,39884.0,41588.0,43555.0,45059.0,46116.0,47736.0,48993.0,51444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,136.0,31.0,montoya,11.0,11.0,+1 Lap,5913.0,8237.0,9991.0,12249.0,13180.0,15280.0,16750.0,18744.0,20405.0,22496.0,24345.0,26213.0,27991.0,29480.0,30614.0,31558.0,32858.0,34106.0,35653.0,36971.0,39006.0,52039.0,77175.0,83643.0,85791.0,87675.0,90372.0,94776.0,96873.0,99402.0,102820.0,104302.0,87503.0,85013.0,87069.0,89223.0,90425.0,92053.0,93067.0,93765.0,94821.0,95082.0,95846.0,96097.0,96348.0,96792.0,97296.0,97613.0,97852.0,97771.0,97262.0,97845.0,98449.0,99153.0,103566.0,123178.0,100816.0,99966.0,101228.0,100521.0,101036.0,99699.0,100343.0,101420.0,105338.0,106357.0,107115.0,107879.0,107203.0,107347.0,106083.0,105289.0,105060.0,104290.0,103750.0,102894.0,
7,136.0,8.0,raikkonen,4.0,1.0,Finished,6099.0,8488.0,10260.0,12521.0,13695.0,15799.0,17479.0,19627.0,21125.0,23141.0,24930.0,26683.0,28562.0,29884.0,31255.0,31967.0,33331.0,34527.0,35988.0,37253.0,39295.0,40608.0,41213.0,42034.0,43997.0,45505.0,46531.0,48168.0,49461.0,51778.0,54626.0,50924.0,31199.0,25871.0,29350.0,51968.0,52238.0,52417.0,53112.0,53828.0,54223.0,54335.0,55481.0,56428.0,57000.0,58264.0,58845.0,59524.0,59816.0,59959.0,60004.0,60735.0,61253.0,60609.0,60672.0,57299.0,34345.0,32186.0,30716.0,28484.0,30013.0,48282.0,46861.0,45666.0,44862.0,44401.0,43609.0,42560.0,41624.0,40031.0,38838.0,38256.0,37087.0,36610.0,34291.0,32277.0,29479.0
8,136.0,15.0,trulli,8.0,11.0,+1 Lap,7039.0,9243.0,11256.0,13845.0,15597.0,17393.0,19164.0,20927.0,22548.0,24370.0,26227.0,27661.0,29751.0,31327.0,32819.0,33587.0,35138.0,36363.0,37705.0,38947.0,40448.0,42625.0,44276.0,45520.0,47517.0,48838.0,49901.0,51434.0,52141.0,54018.0,59570.0,79672.0,61447.0,57872.0,58992.0,60213.0,61291.0,62279.0,63255.0,63859.0,64231.0,64566.0,64937.0,65308.0,65266.0,65995.0,67355.0,68143.0,68458.0,68295.0,68061.0,69036.0,69940.0,73979.0,97182.0,96238.0,76153.0,77459.0,82824.0,84531.0,86874.0,87675.0,89693.0,93205.0,95806.0,96545.0,96812.0,95952.0,95593.0,94966.0,94370.0,93994.0,92807.0,91720.0,90684.0,89430.0,
9,136.0,2.0,heidfeld,9.0,11.0,+1 Lap,7656.0,10437.0,12506.0,15040.0,16956.0,18976.0,21033.0,23171.0,24731.0,27281.0,29363.0,30693.0,32566.0,35892.0,37213.0,38305.0,39608.0,40881.0,42182.0,43506.0,45182.0,48086.0,50026.0,51185.0,52910.0,54322.0,55216.0,56696.0,57865.0,59573.0,62001.0,63616.0,66982.0,62727.0,63039.0,64335.0,65216.0,66142.0,66808.0,67232.0,67899.0,68056.0,68897.0,69766.0,69848.0,71026.0,71900.0,72316.0,72667.0,73050.0,72908.0,74250.0,75300.0,79449.0,103672.0,102533.0,82872.0,83269.0,83788.0,85007.0,87455.0,88036.0,90046.0,93557.0,96311.0,97209.0,97800.0,97238.0,97274.0,96536.0,95955.0,95354.0,94028.0,92979.0,92036.0,90401.0,
10,136.0,14.0,coulthard,5.0,1.0,Finished,7853.0,9642.0,11660.0,14274.0,16130.0,18315.0,20052.0,22140.0,23463.0,25314.0,27063.0,28443.0,30318.0,31942.0,33458.0,34377.0,35701.0,37067.0,38428.0,39604.0,41021.0,43163.0,44992.0,46086.0,47986.0,49410.0,50508.0,52213.0,52797.0,54664.0,57166.0,53484.0,33943.0,32104.0,53317.0,53895.0,54109.0,54217.0,54343.0,54893.0,55219.0,55945.0,56450.0,57264.0,60767.0,61581.0,61676.0,61563.0,61577.0,61026.0,61609.0,62223.0,62623.0,63197.0,63445.0,60271.0,37664.0,39615.0,60140.0,58860.0,57993.0,55638.0,54275.0,53500.0,52708.0,52008.0,51715.0,50325.0,49231.0,47811.0,46985.0,45903.0,43939.0,42428.0,41969.0,40972.0,37800.0
