,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,123.0,31.0,montoya,20.0,9.0,Hydraulics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,123.0,22.0,barrichello,1.0,1.0,Finished,1362.0,3465.0,4401.0,4445.0,3937.0,3544.0,3647.0,3326.0,0.0,0.0,0.0,0.0,6660.0,5153.0,4799.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,123.0,4.0,alonso,18.0,5.0,Engine,1522.0,4001.0,5397.0,6196.0,6042.0,5879.0,5758.0,5636.0,1748.0,718.0,505.0,675.0,6983.0,5812.0,5611.0,1852.0,2375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,123.0,43.0,matta,7.0,1.0,Finished,2066.0,4961.0,7523.0,9979.0,11824.0,13657.0,15556.0,17364.0,15044.0,18840.0,38798.0,36931.0,23497.0,24601.0,24828.0,21258.0,22540.0,24474.0,25742.0,26924.0,28203.0,29752.0,31475.0,36754.0,58760.0,55169.0,35306.0,36197.0,37893.0,39186.0,40640.0,42272.0,44354.0,45886.0,46761.0,47662.0,47952.0,52404.0,74621.0,71585.0,54957.0,54259.0,54976.0,55360.0,55141.0,56172.0,57767.0,58744.0,59601.0,59482.0,59411.0,59198.0,56794.0
4,123.0,14.0,coulthard,3.0,1.0,Finished,2275.0,5359.0,9034.0,11095.0,13025.0,15020.0,16826.0,18468.0,16142.0,16141.0,15565.0,15495.0,21375.0,18805.0,17591.0,13125.0,13470.0,14873.0,15565.0,16201.0,16703.0,17302.0,18165.0,19299.0,20221.0,19437.0,18348.0,18708.0,20336.0,21275.0,22122.0,23316.0,23831.0,23998.0,23723.0,23195.0,22231.0,21846.0,21129.0,16163.0,0.0,16569.0,16539.0,16264.0,15783.0,16294.0,16766.0,16934.0,17450.0,17344.0,16731.0,15664.0,11614.0
5,123.0,8.0,raikkonen,2.0,1.0,Finished,3432.0,6034.0,8338.0,10189.0,12104.0,14036.0,15880.0,17852.0,15609.0,15654.0,14641.0,10695.0,0.0,21275.0,20771.0,16860.0,18247.0,20107.0,22530.0,23860.0,25536.0,27341.0,28869.0,30542.0,32340.0,28578.0,8441.0,9204.0,10195.0,10609.0,10807.0,11279.0,15950.0,38296.0,39032.0,39347.0,39544.0,40334.0,40600.0,37095.0,18742.0,16407.0,16316.0,15992.0,15415.0,15797.0,16295.0,16370.0,16703.0,16444.0,15997.0,15002.0,11085.0
6,123.0,44.0,panis,10.0,1.0,Finished,3806.0,7158.0,10164.0,12432.0,14261.0,16339.0,18114.0,19973.0,18738.0,18107.0,22127.0,38775.0,26001.0,25668.0,25999.0,23067.0,25677.0,28144.0,29777.0,31699.0,33623.0,35652.0,37672.0,39621.0,45314.0,62360.0,42188.0,43766.0,45928.0,48018.0,50760.0,52372.0,54533.0,56333.0,58668.0,59868.0,60622.0,61772.0,66745.0,82688.0,64386.0,62493.0,63939.0,63932.0,63711.0,64335.0,65390.0,65890.0,66690.0,66409.0,66432.0,65864.0,61844.0
7,123.0,18.0,button,4.0,1.0,Finished,4714.0,8314.0,11023.0,13458.0,14965.0,17234.0,19036.0,20911.0,19243.0,19446.0,19426.0,15910.0,1381.0,0.0,0.0,0.0,24633.0,26728.0,28586.0,30709.0,32695.0,34610.0,36387.0,38570.0,40072.0,36422.0,16156.0,17823.0,18824.0,19694.0,20268.0,20955.0,26000.0,52677.0,53575.0,54765.0,55644.0,58090.0,59193.0,55989.0,37691.0,35593.0,35821.0,35593.0,35031.0,35268.0,36025.0,36468.0,37027.0,36697.0,36374.0,35867.0,33106.0
8,123.0,17.0,webber,11.0,1.0,Finished,4871.0,8754.0,11705.0,14300.0,17010.0,21576.0,23766.0,25133.0,22374.0,25663.0,44531.0,41044.0,27298.0,26990.0,27361.0,24172.0,26440.0,29017.0,30775.0,32557.0,34589.0,40096.0,61715.0,62636.0,64199.0,61720.0,41613.0,42519.0,43611.0,44474.0,45174.0,46824.0,49696.0,52951.0,58337.0,81728.0,84113.0,85893.0,87408.0,87150.0,70445.0,69254.0,70267.0,70692.0,70963.0,71975.0,73012.0,73595.0,74591.0,74752.0,75236.0,74570.0,71005.0
9,123.0,51.0,wilson,13.0,11.0,+1 Lap,5253.0,9801.0,13534.0,17251.0,20485.0,22938.0,25099.0,26876.0,28505.0,48855.0,47719.0,45236.0,31941.0,32451.0,33085.0,31314.0,33366.0,35932.0,37835.0,39321.0,45229.0,68195.0,70013.0,72578.0,75184.0,72538.0,53374.0,55051.0,57122.0,58716.0,60112.0,61851.0,63788.0,69209.0,93655.0,96084.0,98421.0,102026.0,104769.0,103814.0,88222.0,88793.0,91669.0,94449.0,97768.0,101558.0,105122.0,110414.0,117880.0,121821.0,125270.0,130285.0,
