,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
2,120.0,4.0,alonso,1.0,1.0,Finished,89400.0,174890.0,259869.0,344954.0,429338.0,513322.0,597162.0,680851.0,764592.0,848029.0,931072.0,1014268.0,1100725.0,1205725.0,1289111.0,1372458.0,1456004.0,1540130.0,1623888.0,1707565.0,1791293.0,1874825.0,1958152.0,2041240.0,2124979.0,2209377.0,2293218.0,2377028.0,2460132.0,2546223.0,2651257.0,2735136.0,2819064.0,2902834.0,2986840.0,3070442.0,3154080.0,3237162.0,3320411.0,3403265.0,3485949.0,3568741.0,3652835.0,3735808.0,3819712.0,3902483.0,3985048.0,4067835.0,4153437.0,4260079.0,4343993.0,4427838.0,4512080.0,4595767.0,4679734.0,4763760.0,4848148.0,4931880.0,5016263.0,5100494.0,5183858.0,5267855.0,5351507.0,5435092.0,5518732.0,5602304.0,5686529.0,5769946.0,5853697.0,5941460.0
6,120.0,17.0,webber,6.0,1.0,Finished,91368.0,178016.0,267253.0,355232.0,441357.0,527210.0,612730.0,697595.0,782050.0,866476.0,950895.0,1035329.0,1122586.0,1228721.0,1313317.0,1398169.0,1483300.0,1568684.0,1653306.0,1738114.0,1822918.0,1907393.0,1991474.0,2076035.0,2160270.0,2244332.0,2328911.0,2414835.0,2499358.0,2583997.0,2670668.0,2777898.0,2862184.0,2947749.0,3031908.0,3116708.0,3200816.0,3284663.0,3368700.0,3452455.0,3536259.0,3619848.0,3703730.0,3787903.0,3872027.0,3957390.0,4041395.0,4124832.0,4207988.0,4294298.0,4401207.0,4485139.0,4569002.0,4653168.0,4737714.0,4823344.0,4908615.0,4993596.0,5078534.0,5163180.0,5247816.0,5332657.0,5417609.0,5503048.0,5587449.0,5670624.0,5756008.0,5841253.0,5927146.0,6014103.0
9,120.0,22.0,barrichello,19.0,22.0,Suspension,92596.0,178983.0,269069.0,356511.0,443361.0,529876.0,615281.0,700327.0,785301.0,870089.0,955240.0,1039948.0,1124531.0,1209298.0,1294263.0,1380979.0,1486782.0,1571605.0,1656239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,120.0,8.0,raikkonen,2.0,1.0,Finished,92937.0,179493.0,267518.0,355556.0,442129.0,527867.0,613353.0,698171.0,782715.0,867299.0,951704.0,1035934.0,1120135.0,1203783.0,1290239.0,1395578.0,1479815.0,1563701.0,1647508.0,1731100.0,1815047.0,1899006.0,1982782.0,2066654.0,2152894.0,2236351.0,2320169.0,2403490.0,2486792.0,2569795.0,2653184.0,2737032.0,2823635.0,2929127.0,3012458.0,3095792.0,3179205.0,3262655.0,3345908.0,3428960.0,3511776.0,3594697.0,3678125.0,3761264.0,3844865.0,3927568.0,4010727.0,4095037.0,4178062.0,4260809.0,4347745.0,4453100.0,4536230.0,4619579.0,4703276.0,4786737.0,4870201.0,4953502.0,5037432.0,5121313.0,5204710.0,5287929.0,5371414.0,5455423.0,5539034.0,5621406.0,5705727.0,5789831.0,5873656.0,5958228.0
5,120.0,15.0,trulli,7.0,11.0,+1 Lap,93858.0,180738.0,268409.0,356018.0,442747.0,528931.0,614510.0,699798.0,784576.0,869313.0,954408.0,1038993.0,1123506.0,1208488.0,1295882.0,1399758.0,1483971.0,1569553.0,1654497.0,1739621.0,1825491.0,1911139.0,1996603.0,2081693.0,2166339.0,2250805.0,2335720.0,2420263.0,2505391.0,2590656.0,2675113.0,2762772.0,2867706.0,2951806.0,3037987.0,3123756.0,3209397.0,3294054.0,3378239.0,3462599.0,3547398.0,3632182.0,3716869.0,3802314.0,3886506.0,3970822.0,4055450.0,4139644.0,4223834.0,4307953.0,4392190.0,4479213.0,4585913.0,4671233.0,4756228.0,4841652.0,4927361.0,5012406.0,5097283.0,5182410.0,5269079.0,5354075.0,5438662.0,5523221.0,5607777.0,5692430.0,5777148.0,5862059.0,5947141.0,
4,120.0,14.0,coulthard,5.0,1.0,Finished,94573.0,181438.0,269619.0,357160.0,444141.0,530638.0,616546.0,701578.0,786560.0,871572.0,956529.0,1041615.0,1126929.0,1212273.0,1297249.0,1381626.0,1465824.0,1553086.0,1663022.0,1749063.0,1834174.0,1919086.0,2003677.0,2088155.0,2172535.0,2256752.0,2341920.0,2427158.0,2511948.0,2597508.0,2684596.0,2769199.0,2853584.0,2938153.0,3022271.0,3106270.0,3190099.0,3273561.0,3356768.0,3439961.0,3523366.0,3606590.0,3693561.0,3803336.0,3887957.0,3972542.0,4056956.0,4141250.0,4225723.0,4310335.0,4394748.0,4479325.0,4563892.0,4648660.0,4733279.0,4817743.0,4902595.0,4987064.0,5072034.0,5156210.0,5241009.0,5325351.0,5409577.0,5493596.0,5577403.0,5660666.0,5744330.0,5828224.0,5912685.0,5997995.0
11,120.0,30.0,michael_schumacher,8.0,11.0,+1 Lap,95220.0,182226.0,270162.0,357649.0,444834.0,531210.0,617336.0,702263.0,787171.0,872363.0,957156.0,1042336.0,1127574.0,1213054.0,1298051.0,1382470.0,1469783.0,1575422.0,1659604.0,1744310.0,1828824.0,1913288.0,1998154.0,2083284.0,2167934.0,2252514.0,2337334.0,2422006.0,2506739.0,2593549.0,2677558.0,2761892.0,2845877.0,2930123.0,3013721.0,3097371.0,3180645.0,3263852.0,3355222.0,3463330.0,3548026.0,3632736.0,3717675.0,3803926.0,3888560.0,3973204.0,4057530.0,4141736.0,4226244.0,4313754.0,4416910.0,4500488.0,4586566.0,4671876.0,4757130.0,4842628.0,4927953.0,5013145.0,5098094.0,5183042.0,5269780.0,5354773.0,5439313.0,5524005.0,5608879.0,5692991.0,5777829.0,5862636.0,5947564.0,
12,120.0,31.0,montoya,3.0,1.0,Finished,95494.0,182614.0,270443.0,358211.0,445224.0,531578.0,617813.0,702680.0,787699.0,872786.0,957603.0,1042724.0,1128386.0,1213450.0,1298520.0,1385897.0,1489598.0,1573414.0,1656793.0,1741626.0,1825820.0,1911604.0,1997070.0,2082158.0,2166814.0,2251274.0,2336189.0,2420779.0,2505719.0,2591126.0,2675722.0,2760333.0,2843644.0,2926284.0,3011690.0,3114141.0,3196236.0,3278367.0,3360974.0,3443525.0,3526649.0,3609403.0,3692762.0,3775738.0,3859012.0,3942455.0,4026388.0,4109832.0,4192986.0,4276084.0,4362498.0,4466331.0,4548437.0,4630962.0,4713613.0,4796572.0,4880211.0,4963270.0,5046944.0,5130877.0,5214361.0,5309072.0,5392407.0,5475265.0,5557772.0,5640787.0,5724620.0,5807976.0,5891581.0,5975997.0
1,120.0,2.0,heidfeld,9.0,11.0,+1 Lap,96482.0,183555.0,271046.0,358657.0,445871.0,532388.0,618536.0,703989.0,789259.0,874299.0,959178.0,1044039.0,1129291.0,1214656.0,1301227.0,1386330.0,1474460.0,1581285.0,1666882.0,1756811.0,1842549.0,1927731.0,2012496.0,2097398.0,2182117.0,2266892.0,2351837.0,2436781.0,2521353.0,2606460.0,2691480.0,2776279.0,2861204.0,2949220.0,3055097.0,3140942.0,3225676.0,3310179.0,3394633.0,3479261.0,3564880.0,3650163.0,3735141.0,3821906.0,3906905.0,3991573.0,4076033.0,4160363.0,4245032.0,4330076.0,4415438.0,4502977.0,4609532.0,4693799.0,4778615.0,4863918.0,4949011.0,5034233.0,5119012.0,5204170.0,5290645.0,5375182.0,5460030.0,5545786.0,5630544.0,5715805.0,5800243.0,5885793.0,5971419.0,
13,120.0,35.0,villeneuve,20.0,9.0,Hydraulics,97163.0,184749.0,272246.0,359954.0,447063.0,533440.0,620120.0,706068.0,792209.0,878621.0,964920.0,1050515.0,1135793.0,1253019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
