,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,145.0,30.0,michael_schumacher,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978.0,24274.0,23674.0,23626.0,19736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21705.0,21402.0,22922.0,23563.0,24643.0,26601.0,24056.0,3572.0,5263.0,6396.0,6833.0,9228.0,12388.0,15076.0,16814.0,20207.0,23701.0,27973.0,32200.0,37865.0,42568.0,0.0
1,145.0,57.0,hakkinen,9.0,8.0,Clutch,664.0,1163.0,1295.0,1645.0,1916.0,1956.0,1946.0,1904.0,1852.0,1983.0,2257.0,1980.0,1762.0,1836.0,1778.0,2050.0,2333.0,1596.0,2044.0,1986.0,2103.0,1725.0,0.0,0.0,0.0,0.0,0.0,2509.0,2519.0,2321.0,2980.0,3214.0,2827.0,3030.0,3486.0,3707.0,3623.0,3899.0,3282.0,3645.0,4165.0,4757.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,145.0,22.0,barrichello,17.0,22.0,Suspension,2091.0,2609.0,2811.0,3295.0,3758.0,4046.0,4199.0,5272.0,5306.0,5560.0,6038.0,5810.0,6091.0,6588.0,6757.0,6990.0,7185.0,6300.0,7863.0,8843.0,9148.0,8506.0,7137.0,8316.0,13411.0,36534.0,32138.0,12157.0,12314.0,11734.0,12459.0,13050.0,12836.0,14584.0,15734.0,16691.0,18181.0,18869.0,19128.0,19959.0,21114.0,22584.0,18978.0,22875.0,48186.0,49024.0,49602.0,68104.0,126740.0,,,,,,,,,,,,,,,,
3,145.0,23.0,ralf_schumacher,19.0,23.0,Brakes,3532.0,4738.0,5397.0,6194.0,6884.0,7786.0,8505.0,9106.0,9968.0,10761.0,11585.0,12403.0,13654.0,14334.0,14655.0,14977.0,15291.0,14305.0,14835.0,15040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,145.0,15.0,trulli,4.0,1.0,Finished,4298.0,5889.0,7682.0,8892.0,9899.0,10888.0,11816.0,12373.0,13046.0,13761.0,14926.0,15658.0,16631.0,17978.0,18995.0,20017.0,21090.0,20799.0,23033.0,25786.0,31147.0,56182.0,56445.0,57891.0,59545.0,61688.0,59251.0,40414.0,41441.0,42088.0,43722.0,45072.0,45739.0,47118.0,49091.0,50565.0,51932.0,53125.0,53817.0,58735.0,83760.0,86170.0,85178.0,86601.0,88387.0,90734.0,92478.0,95171.0,97968.0,96446.0,77317.0,80685.0,82728.0,84815.0,86912.0,89293.0,90790.0,91823.0,93261.0,94065.0,94612.0,94571.0,95768.0,95398.0,51252.0
5,145.0,31.0,montoya,2.0,1.0,Finished,5429.0,7213.0,8919.0,10264.0,11643.0,12831.0,13973.0,14739.0,15577.0,16526.0,17431.0,17896.0,18473.0,19722.0,20702.0,21701.0,22479.0,22052.0,23877.0,26224.0,31541.0,54470.0,54253.0,55705.0,56980.0,58433.0,55720.0,36673.0,37831.0,37746.0,39194.0,40365.0,41402.0,42298.0,43229.0,44376.0,45537.0,46625.0,46834.0,47648.0,52680.0,79533.0,77179.0,77814.0,79383.0,83276.0,85574.0,88187.0,91196.0,89377.0,69310.0,71596.0,73413.0,74423.0,76786.0,78594.0,79037.0,79301.0,80779.0,81789.0,84827.0,85061.0,85794.0,85856.0,40737.0
6,145.0,35.0,villeneuve,3.0,1.0,Finished,5833.0,8010.0,9516.0,11233.0,12455.0,13644.0,15054.0,16218.0,17456.0,18916.0,20503.0,21082.0,21699.0,23214.0,24059.0,25446.0,26303.0,26132.0,27328.0,28611.0,29735.0,29050.0,32154.0,57056.0,58724.0,60003.0,57105.0,38057.0,39370.0,40124.0,42314.0,43600.0,44324.0,45859.0,47725.0,48941.0,49772.0,50884.0,51477.0,52595.0,58165.0,85445.0,84625.0,85659.0,86931.0,89173.0,90704.0,92910.0,95105.0,93687.0,73778.0,75741.0,77025.0,77434.0,79273.0,81751.0,84640.0,85134.0,86416.0,87013.0,88820.0,89755.0,90783.0,92336.0,49625.0
7,145.0,2.0,heidfeld,6.0,1.0,Finished,6414.0,9115.0,10944.0,12640.0,14255.0,15623.0,17348.0,18879.0,20358.0,22073.0,23724.0,24717.0,25762.0,27545.0,28580.0,29904.0,31288.0,31309.0,32849.0,34809.0,36221.0,36752.0,36344.0,43154.0,65230.0,66121.0,62961.0,43639.0,44581.0,44921.0,46751.0,47857.0,48204.0,49270.0,50892.0,52609.0,53665.0,54949.0,59914.0,85008.0,88313.0,90688.0,88252.0,89893.0,91981.0,95388.0,97313.0,99881.0,102640.0,101199.0,82631.0,85522.0,87865.0,89824.0,92174.0,94924.0,96447.0,97370.0,100606.0,103523.0,105063.0,105550.0,106231.0,105969.0,61892.0
8,145.0,56.0,irvine,18.0,5.0,Engine,7706.0,10914.0,13646.0,16488.0,19126.0,21060.0,22454.0,24072.0,25142.0,26356.0,27835.0,28982.0,30056.0,31485.0,32845.0,34058.0,35397.0,35309.0,36815.0,38527.0,40008.0,40905.0,39422.0,44842.0,72478.0,74781.0,72649.0,53817.0,55381.0,56171.0,58197.0,59693.0,60421.0,61923.0,65075.0,66560.0,67615.0,69027.0,69758.0,70646.0,71847.0,73457.0,69770.0,69340.0,73274.0,100387.0,102433.0,106057.0,,,,,,,,,,,,,,,,,
9,145.0,8.0,raikkonen,8.0,1.0,Finished,7998.0,11334.0,14500.0,17548.0,20440.0,22768.0,24519.0,26103.0,27309.0,28691.0,30559.0,31768.0,32709.0,34502.0,36086.0,37426.0,39173.0,39351.0,41144.0,42620.0,43516.0,43552.0,47395.0,71391.0,73034.0,75370.0,73159.0,54389.0,56102.0,56840.0,58725.0,60340.0,61024.0,62318.0,65477.0,67369.0,68552.0,74348.0,99299.0,100159.0,101708.0,104501.0,104149.0,106697.0,108673.0,111220.0,114297.0,117142.0,119924.0,118564.0,99063.0,101632.0,104513.0,105971.0,108325.0,110683.0,112711.0,113456.0,115347.0,116961.0,118845.0,119746.0,121442.0,122239.0,79807.0
