,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
12,842.0,20.0,vettel,1.0,1.0,Finished,109614.0,214153.0,318362.0,422731.0,527109.0,631374.0,735915.0,840483.0,945265.0,1050210.0,1156008.0,1262901.0,1373462.0,1498703.0,1603914.0,1709274.0,1813300.0,1917293.0,2020743.0,2124136.0,2227656.0,2331156.0,2434603.0,2538038.0,2643772.0,2765920.0,2868502.0,2970761.0,3073449.0,3175492.0,3277776.0,3379444.0,3480983.0,3582986.0,3685373.0,3788077.0,3890875.0,3993776.0,4096550.0,4199373.0,4304852.0,4426212.0,4528522.0,4630398.0,4732635.0,4834346.0,4936350.0,5039096.0,5141114.0,5243126.0,5345198.0,5447056.0,5549436.0,5651428.0,5754289.0,5859832.0
2,842.0,2.0,heidfeld,3.0,1.0,Finished,111553.0,216578.0,321207.0,426022.0,530848.0,635611.0,740624.0,845772.0,951643.0,1057682.0,1164393.0,1272337.0,1384248.0,1510832.0,1616148.0,1721257.0,1826024.0,1930423.0,2034255.0,2137786.0,2240990.0,2348074.0,2451660.0,2555796.0,2660473.0,2767464.0,2888908.0,2991576.0,3094289.0,3196848.0,3299292.0,3401836.0,3504818.0,3607540.0,3710585.0,3813308.0,3916065.0,4019495.0,4125571.0,4246108.0,4348183.0,4451042.0,4555054.0,4657496.0,4759983.0,4861694.0,4963241.0,5065422.0,5167792.0,5269745.0,5372765.0,5475448.0,5577397.0,5680199.0,5782778.0,5884907.0
1,842.0,1.0,hamilton,8.0,1.0,Finished,112046.0,217554.0,322275.0,427154.0,531817.0,636240.0,741236.0,846299.0,952461.0,1058361.0,1164941.0,1276140.0,1400392.0,1506068.0,1610147.0,1715592.0,1819694.0,1923082.0,2026386.0,2129685.0,2232604.0,2335570.0,2438579.0,2544197.0,2666435.0,2769757.0,2872490.0,2974748.0,3077205.0,3179937.0,3282270.0,3384887.0,3487412.0,3590194.0,3693338.0,3796948.0,3903875.0,4028511.0,4131816.0,4234585.0,4337861.0,4440798.0,4543377.0,4646412.0,4750193.0,4854034.0,4957804.0,5061421.0,5165008.0,5268564.0,5372419.0,5484141.0,5604613.0,5706125.0,5808013.0,5909789.0
11,842.0,18.0,button,2.0,1.0,Finished,113644.0,219403.0,324504.0,429707.0,535126.0,640040.0,745001.0,849754.0,954957.0,1060622.0,1167013.0,1274570.0,1385357.0,1508704.0,1615064.0,1719162.0,1825403.0,1929076.0,2032391.0,2135802.0,2238960.0,2341758.0,2447424.0,2567105.0,2669275.0,2771867.0,2874456.0,2976589.0,3078670.0,3181288.0,3283715.0,3386132.0,3488614.0,3591488.0,3694925.0,3798520.0,3902703.0,4009729.0,4129574.0,4230962.0,4332710.0,4435071.0,4537461.0,4639174.0,4740789.0,4842414.0,4943885.0,5046005.0,5147901.0,5249165.0,5350942.0,5453664.0,5555545.0,5657953.0,5760399.0,5863093.0
20,842.0,808.0,petrov,17.0,3.0,Accident,114438.0,219968.0,325419.0,431156.0,539860.0,645892.0,751412.0,856647.0,961785.0,1067508.0,1173156.0,1279652.0,1387253.0,1495026.0,1606150.0,1730719.0,1834764.0,1938680.0,2042122.0,2145532.0,2249726.0,2353843.0,2457554.0,2561619.0,2666011.0,2772570.0,2881247.0,3003193.0,3105882.0,3208460.0,3311670.0,3415785.0,3519537.0,3622575.0,3725589.0,3828751.0,3931424.0,4034752.0,4138211.0,4241738.0,4345863.0,4450478.0,4555590.0,4664559.0,4790522.0,4891905.0,4993216.0,5095518.0,5196572.0,5298083.0,5399243.0,5500647.0,,,,
7,842.0,13.0,massa,5.0,1.0,Finished,114814.0,220545.0,325953.0,431487.0,536780.0,641753.0,746716.0,851404.0,956652.0,1061800.0,1167583.0,1275034.0,1385976.0,1517709.0,1624041.0,1728139.0,1831769.0,1935458.0,2038729.0,2141905.0,2245120.0,2348911.0,2452673.0,2556531.0,2660976.0,2765579.0,2873297.0,2994341.0,3096450.0,3198696.0,3301313.0,3403670.0,3506240.0,3609071.0,3712214.0,3815305.0,3918607.0,4024379.0,4145885.0,4248238.0,4350237.0,4452800.0,4555709.0,4659111.0,4761518.0,4864489.0,4966594.0,5068899.0,5172499.0,5277507.0,5380240.0,5483561.0,5587143.0,5690025.0,5793172.0,5896790.0
4,842.0,4.0,alonso,6.0,1.0,Finished,115143.0,221074.0,326579.0,432149.0,538047.0,643132.0,748080.0,852992.0,958172.0,1063497.0,1169272.0,1275568.0,1382783.0,1491583.0,1615401.0,1719529.0,1824007.0,1927518.0,2030120.0,2132859.0,2235980.0,2338992.0,2442034.0,2545394.0,2648890.0,2755659.0,2878024.0,2980657.0,3083063.0,3185635.0,3288908.0,3391776.0,3494502.0,3596686.0,3699070.0,3802636.0,3905783.0,4008776.0,4111793.0,4215192.0,4321507.0,4442859.0,4544669.0,4646709.0,4750430.0,4860689.0,4983824.0,5084561.0,5185278.0,5286211.0,5387617.0,5488824.0,5590198.0,5692197.0,5794291.0,5897080.0
15,842.0,30.0,michael_schumacher,9.0,1.0,Finished,115519.0,222233.0,328442.0,434339.0,540227.0,647252.0,753609.0,859938.0,966113.0,1072537.0,1179315.0,1286722.0,1396344.0,1510714.0,1634692.0,1739804.0,1845408.0,1950047.0,2054352.0,2158564.0,2262474.0,2366790.0,2471134.0,2575986.0,2681400.0,2786278.0,2892249.0,3002540.0,3125292.0,3230312.0,3334033.0,3437305.0,3540617.0,3644360.0,3748024.0,3851670.0,3955956.0,4060012.0,4163792.0,4267746.0,4371773.0,4484070.0,4605247.0,4708170.0,4810661.0,4913227.0,5015850.0,5118528.0,5221174.0,5323912.0,5426570.0,5529787.0,5633428.0,5736950.0,5840477.0,5944728.0
10,842.0,17.0,webber,4.0,1.0,Finished,116366.0,223022.0,330164.0,435815.0,541702.0,648545.0,755283.0,862629.0,968810.0,1077845.0,1199852.0,1304122.0,1408306.0,1513905.0,1617866.0,1722436.0,1826867.0,1931702.0,2035574.0,2140085.0,2244426.0,2353334.0,2472847.0,2576198.0,2677798.0,2779440.0,2881747.0,2984042.0,3086023.0,3188355.0,3291294.0,3397263.0,3517327.0,3619559.0,3722059.0,3823482.0,3925617.0,4029131.0,4132256.0,4235476.0,4338343.0,4441391.0,4546758.0,4666155.0,4766891.0,4867462.0,4968251.0,5069342.0,5172912.0,5274672.0,5375783.0,5477011.0,5578416.0,5680897.0,5783385.0,5886216.0
19,842.0,155.0,kobayashi,7.0,1.0,Finished,116818.0,223770.0,329658.0,435323.0,541057.0,648855.0,754979.0,861962.0,967701.0,1073746.0,1179986.0,1287020.0,1394143.0,1501419.0,1608628.0,1716955.0,1829134.0,1952747.0,2056052.0,2159505.0,2263071.0,2367297.0,2472132.0,2577384.0,2681964.0,2787184.0,2892586.0,2997248.0,3101696.0,3205753.0,3310636.0,3415553.0,3521291.0,3626570.0,3732690.0,3842466.0,3965050.0,4068145.0,4170240.0,4272574.0,4375332.0,4479950.0,4582258.0,4684805.0,4788160.0,4890630.0,4992756.0,5097678.0,5200612.0,5303337.0,5406658.0,5510023.0,5613961.0,5717513.0,5821518.0,5926271.0
