,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,51.0,1.0,hamilton,19.0,20.0,Spun off,111641.0,219321.0,326991.0,433363.0,540768.0,646819.0,752985.0,858671.0,964913.0,1070590.0,1176504.0,1282049.0,1387611.0,1493546.0,1604175.0,1734998.0,1840818.0,1945634.0,2049655.0,2154343.0,2258174.0,2361305.0,2465531.0,2569145.0,2672952.0,2779050.0,2889197.0,3004864.0,3120245.0,3237130.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,51.0,8.0,raikkonen,1.0,1.0,Finished,112326.0,220851.0,328999.0,436157.0,543553.0,650852.0,757657.0,863921.0,970707.0,1077264.0,1183554.0,1289257.0,1395833.0,1502158.0,1608202.0,1713238.0,1817610.0,1921463.0,2029833.0,2158397.0,2262770.0,2366610.0,2470056.0,2573417.0,2677559.0,2782208.0,2890005.0,3004944.0,3118651.0,3229075.0,3339795.0,3458942.0,3592689.0,3694072.0,3794697.0,3894162.0,3994451.0,4094618.0,4194131.0,4293401.0,4393158.0,4492763.0,4591643.0,4690687.0,4790280.0,4889529.0,4988501.0,5087088.0,5185837.0,5284286.0,5382601.0,5480886.0,5579520.0,5678306.0,5776998.0,5878395.0
9,51.0,13.0,massa,3.0,1.0,Finished,113697.0,222887.0,331488.0,439264.0,546476.0,653858.0,761285.0,867966.0,975188.0,1081937.0,1188580.0,1294995.0,1401399.0,1507517.0,1613601.0,1719566.0,1830346.0,1960070.0,2065437.0,2170434.0,2275313.0,2379472.0,2483223.0,2587613.0,2692679.0,2805230.0,2950268.0,3074636.0,3187471.0,3294665.0,3398277.0,3500236.0,3604787.0,3705866.0,3805794.0,3905838.0,4006128.0,4106042.0,4206308.0,4306789.0,4406292.0,4506887.0,4606938.0,4707590.0,4807693.0,4907291.0,5006523.0,5105939.0,5205184.0,5303710.0,5402033.0,5500022.0,5598377.0,5696272.0,5793832.0,5891286.0
4,51.0,4.0,alonso,2.0,1.0,Finished,114294.0,223648.0,332177.0,440030.0,547775.0,655038.0,762574.0,869759.0,976807.0,1083829.0,1190195.0,1296939.0,1403023.0,1509589.0,1616300.0,1722085.0,1827212.0,1936750.0,2066961.0,2172038.0,2276695.0,2380968.0,2485275.0,2589227.0,2693458.0,2798958.0,2908888.0,3022522.0,3134151.0,3243256.0,3355728.0,3473243.0,3604059.0,3704985.0,3804805.0,3904444.0,4003761.0,4103008.0,4202824.0,4302109.0,4401151.0,4500975.0,4600147.0,4699520.0,4798540.0,4897653.0,4996608.0,5095388.0,5195512.0,5294389.0,5393070.0,5491784.0,5590023.0,5688014.0,5787165.0,5888201.0
10,51.0,14.0,coulthard,8.0,1.0,Finished,115300.0,224999.0,334390.0,443366.0,551962.0,659942.0,768204.0,876376.0,984162.0,1092060.0,1199935.0,1307442.0,1415278.0,1523281.0,1630825.0,1738318.0,1845066.0,1951077.0,2061512.0,2191977.0,2298409.0,2404831.0,2511277.0,2617573.0,2724701.0,2837663.0,2987306.0,3109930.0,3220393.0,3326417.0,3430548.0,3535168.0,3637754.0,3740445.0,3842077.0,3944316.0,4045279.0,4146080.0,4246808.0,4347620.0,4449788.0,4552062.0,4653125.0,4754218.0,4855267.0,4956335.0,5057248.0,5158054.0,5258976.0,5359346.0,5459440.0,5559305.0,5659327.0,5759067.0,5858707.0,5959145.0
2,51.0,2.0,heidfeld,7.0,1.0,Finished,116704.0,227153.0,337088.0,448143.0,558051.0,667491.0,776565.0,885092.0,993522.0,1101891.0,1210185.0,1318463.0,1427112.0,1535165.0,1642836.0,1750018.0,1856815.0,1962570.0,2068499.0,2173726.0,2278672.0,2383098.0,2488135.0,2593004.0,2698266.0,2804017.0,2913451.0,3037288.0,3172580.0,3281004.0,3391072.0,3506437.0,3636859.0,3737768.0,3839442.0,3940502.0,4040646.0,4141167.0,4241933.0,4342483.0,4443429.0,4545339.0,4647046.0,4748228.0,4849602.0,4951083.0,5052196.0,5153093.0,5253168.0,5353227.0,5453843.0,5553839.0,5653555.0,5753738.0,5853063.0,5952619.0
20,51.0,24.0,liuzzi,6.0,1.0,Finished,117138.0,227474.0,338136.0,447619.0,556266.0,664565.0,772573.0,880738.0,988753.0,1096776.0,1205157.0,1313743.0,1421878.0,1529648.0,1637933.0,1745611.0,1852121.0,1957802.0,2067877.0,2196916.0,2302583.0,2408383.0,2514287.0,2620048.0,2726036.0,2832691.0,2941414.0,3055083.0,3165388.0,3274250.0,3389524.0,3522031.0,3624299.0,3726480.0,3828710.0,3931315.0,4033654.0,4136537.0,4238946.0,4341061.0,4443102.0,4545008.0,4646673.0,4747909.0,4849268.0,4950606.0,5051722.0,5152220.0,5252518.0,5352614.0,5452953.0,5553122.0,5652776.0,5752596.0,5852345.0,5952068.0
13,51.0,17.0,webber,10.0,1.0,Finished,117389.0,228546.0,338653.0,448654.0,558487.0,668919.0,778331.0,887261.0,996218.0,1104725.0,1213589.0,1321701.0,1430425.0,1538871.0,1646720.0,1754103.0,1860817.0,1966727.0,2072333.0,2177216.0,2281599.0,2386709.0,2497626.0,2631959.0,2735159.0,2837869.0,2954120.0,3084868.0,3191896.0,3299581.0,3412211.0,3542836.0,3644371.0,3745520.0,3846019.0,3947127.0,4048135.0,4148740.0,4249205.0,4349647.0,4450535.0,4552666.0,4653908.0,4754955.0,4856152.0,4957082.0,5057978.0,5160701.0,5261701.0,5362254.0,5462201.0,5563403.0,5663670.0,5763152.0,5862523.0,5963080.0
7,51.0,9.0,kubica,18.0,9.0,Hydraulics,117886.0,229521.0,340034.0,449680.0,559256.0,668485.0,777301.0,886113.0,994612.0,1102943.0,1211516.0,1319687.0,1428451.0,1536766.0,1644941.0,1752040.0,1858296.0,1964271.0,2070286.0,2175607.0,2280427.0,2386023.0,2491619.0,2597981.0,2711399.0,2841726.0,2952484.0,3069583.0,3178235.0,3283105.0,3385351.0,3486277.0,3589646.0,,,,,,,,,,,,,,,,,,,,,,,
5,51.0,5.0,kovalainen,9.0,1.0,Finished,119018.0,231704.0,343188.0,453805.0,564328.0,674685.0,785667.0,897200.0,1007485.0,1117314.0,1227139.0,1336748.0,1446714.0,1555704.0,1664939.0,1773489.0,1883121.0,1991187.0,2097865.0,2204430.0,2310938.0,2417136.0,2523352.0,2636497.0,2768319.0,2874787.0,2990266.0,3113445.0,3229684.0,3338672.0,3443193.0,3544092.0,3645768.0,3746687.0,3848395.0,3949271.0,4049609.0,4150430.0,4253301.0,4353374.0,4453979.0,4554899.0,4655375.0,4756004.0,4856817.0,4957872.0,5058732.0,5159880.0,5260378.0,5360857.0,5460618.0,5559949.0,5660094.0,5759593.0,5859248.0,5959581.0
