,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
12,851.0,20.0,vettel,2.0,1.0,Finished,114653.0,224514.0,332298.0,437309.0,544090.0,647024.0,749622.0,850947.0,951485.0,1051598.0,1151581.0,1253083.0,1370687.0,1464977.0,1555232.0,1644606.0,1733793.0,1823954.0,1912453.0,2000937.0,2089204.0,2177440.0,2265763.0,2353573.0,2441810.0,2530027.0,2618787.0,2710682.0,2815427.0,2902476.0,2988217.0,3074288.0,3161653.0,3248135.0,3334854.0,3421252.0,3508285.0,3595368.0,3682656.0,3770368.0,3860218.0,3962389.0,4047653.0,4132361.0,4217343.0,4302613.0,4393921.0,4483819.0,4571426.0,4664982.0,4770597.0,4865557.0,4954619.0,5042000.0,5129668.0,5214769.0,5300312.0,5385625.0,5470658.0,5555800.0,5641282.0,5726020.0,5811421.0,5897029.0,5982871.0,6067717.0,6152518.0,6237438.0,6322050.0,6405925.0
1,851.0,1.0,hamilton,4.0,1.0,Finished,115242.0,224852.0,332706.0,437801.0,541537.0,643751.0,745038.0,845482.0,946036.0,1046731.0,1146485.0,1247614.0,1366839.0,1458473.0,1547947.0,1636840.0,1725894.0,1814158.0,1902373.0,1990224.0,2078460.0,2166357.0,2254648.0,2343123.0,2432873.0,2524114.0,2628133.0,2714254.0,2801442.0,2888034.0,2975197.0,3062527.0,3149671.0,3236301.0,3322786.0,3409303.0,3495990.0,3583175.0,3671807.0,3762770.0,3865644.0,3950932.0,4035919.0,4121489.0,4207366.0,4294012.0,4393189.0,4482445.0,4569469.0,4662776.0,4763224.0,4859822.0,4968593.0,5063598.0,5169256.0,5256014.0,5351086.0,5436624.0,5520500.0,5604405.0,5688066.0,5771772.0,5859388.0,5944387.0,6029188.0,6113476.0,6197974.0,6282006.0,6366013.0,6450675.0
11,851.0,18.0,button,1.0,1.0,Finished,117078.0,226454.0,334281.0,439430.0,544684.0,648282.0,751023.0,852744.0,954038.0,1055147.0,1157751.0,1275308.0,1371189.0,1463711.0,1554489.0,1643775.0,1732910.0,1822829.0,1910983.0,1999334.0,2087266.0,2174891.0,2262425.0,2349482.0,2437233.0,2525728.0,2617295.0,2722435.0,2808768.0,2895306.0,2982407.0,3069429.0,3156463.0,3243053.0,3330144.0,3416656.0,3503413.0,3590454.0,3677787.0,3765517.0,3852790.0,3941165.0,4043551.0,4128100.0,4213699.0,4299665.0,4392313.0,4480965.0,4567802.0,4662154.0,4763410.0,4858789.0,4948669.0,5037522.0,5124146.0,5210081.0,5295277.0,5379214.0,5463552.0,5548880.0,5633663.0,5717898.0,5802819.0,5887946.0,5973123.0,6058161.0,6143565.0,6228825.0,6314666.0,6402337.0
3,851.0,3.0,rosberg,9.0,11.0,+1 Lap,118063.0,227921.0,336293.0,442572.0,547166.0,650905.0,754456.0,857247.0,960310.0,1062229.0,1163014.0,1265342.0,1382999.0,1476427.0,1569346.0,1660313.0,1751227.0,1842419.0,1932735.0,2023024.0,2112938.0,2203304.0,2293951.0,2384179.0,2474232.0,2564564.0,2656802.0,2765771.0,2853662.0,2940866.0,3029599.0,3117547.0,3205545.0,3294651.0,3382075.0,3469729.0,3557384.0,3645442.0,3733150.0,3820991.0,3908753.0,3996031.0,4083479.0,4171088.0,4260119.0,4351736.0,4444140.0,4534628.0,4628005.0,4732490.0,4848230.0,4941812.0,5037297.0,5135720.0,5246933.0,5333257.0,5419216.0,5504676.0,5589953.0,5676957.0,5766974.0,5852736.0,5937780.0,6022637.0,6107955.0,6193989.0,6280005.0,6368070.0,6454736.0,
4,851.0,4.0,alonso,3.0,1.0,Finished,118904.0,228079.0,334959.0,443093.0,548071.0,653077.0,754902.0,857540.0,957874.0,1057780.0,1157298.0,1258831.0,1378968.0,1472390.0,1563516.0,1653215.0,1741837.0,1830651.0,1921244.0,2009110.0,2097153.0,2185097.0,2273220.0,2361286.0,2452026.0,2560873.0,2646842.0,2732992.0,2819830.0,2906255.0,2992939.0,3079855.0,3166939.0,3255056.0,3343029.0,3431859.0,3533147.0,3617865.0,3702923.0,3788411.0,3873454.0,3959056.0,4045402.0,4132108.0,4220000.0,4307839.0,4401199.0,4508341.0,4595007.0,4688733.0,4785234.0,4880625.0,4969808.0,5057233.0,5142472.0,5228503.0,5314931.0,5404497.0,5489837.0,5574535.0,5658636.0,5742347.0,5826482.0,5910528.0,5994562.0,6078541.0,6162670.0,6246661.0,6332814.0,6422156.0
15,851.0,30.0,michael_schumacher,22.0,6.0,Gearbox,119185.0,230174.0,339498.0,447195.0,551925.0,655830.0,760865.0,863651.0,966102.0,1067755.0,1167958.0,1267887.0,1370211.0,1485357.0,1576831.0,1667477.0,1757886.0,1848333.0,1938114.0,2028347.0,2118684.0,2208890.0,2299232.0,2389903.0,2479830.0,2571906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,851.0,13.0,massa,6.0,1.0,Finished,119783.0,230583.0,336992.0,444267.0,548994.0,652832.0,756193.0,869497.0,971443.0,1077178.0,1202579.0,1302330.0,1397691.0,1490355.0,1581315.0,1671064.0,1760355.0,1848988.0,1938549.0,2028952.0,2119214.0,2209357.0,2299910.0,2390867.0,2482779.0,2589339.0,2676180.0,2763239.0,2849490.0,2936552.0,3025137.0,3114207.0,3203651.0,3291042.0,3378295.0,3465668.0,3553420.0,3641086.0,3730474.0,3821863.0,3926663.0,4014444.0,4099609.0,4184391.0,4269811.0,4358787.0,4448036.0,4535352.0,4626388.0,4724679.0,4822267.0,4914510.0,5003354.0,5091364.0,5177842.0,5263991.0,5350525.0,5440903.0,5545499.0,5629154.0,5712569.0,5796555.0,5880493.0,5965051.0,6050269.0,6134642.0,6219331.0,6303911.0,6391978.0,6485513.0
10,851.0,17.0,webber,5.0,1.0,Finished,120268.0,230937.0,339780.0,445706.0,549968.0,653797.0,757444.0,861050.0,963090.0,1067288.0,1187843.0,1283956.0,1379362.0,1471196.0,1562720.0,1652455.0,1741123.0,1829918.0,1920689.0,2008576.0,2095989.0,2183895.0,2272055.0,2360329.0,2451195.0,2556716.0,2643433.0,2730554.0,2818265.0,2905121.0,2992222.0,3079250.0,3166442.0,3254497.0,3341899.0,3428842.0,3516579.0,3604971.0,3696051.0,3799895.0,3885209.0,3970704.0,4056057.0,4141928.0,4227830.0,4313994.0,4406829.0,4495107.0,4582039.0,4675328.0,4779746.0,4891823.0,4987884.0,5094944.0,5180221.0,5264564.0,5350480.0,5434974.0,5518966.0,5603288.0,5687006.0,5771009.0,5860009.0,5945223.0,6029793.0,6114611.0,6198752.0,6282821.0,6367005.0,6452079.0
21,851.0,814.0,resta,7.0,11.0,+1 Lap,121896.0,232515.0,341216.0,448198.0,553527.0,657828.0,761908.0,865461.0,968144.0,1070105.0,1173975.0,1292707.0,1388490.0,1480972.0,1572842.0,1663793.0,1754499.0,1844943.0,1935159.0,2025446.0,2115544.0,2205523.0,2296270.0,2386501.0,2477177.0,2567813.0,2660425.0,2767980.0,2857272.0,2944883.0,3032894.0,3121417.0,3210213.0,3299009.0,3387809.0,3476450.0,3565383.0,3654422.0,3743947.0,3833383.0,3923089.0,4014515.0,4122356.0,4209018.0,4296762.0,4394266.0,4487560.0,4576731.0,4672790.0,4776417.0,4872260.0,4962166.0,5050604.0,5140072.0,5227724.0,5316802.0,5405943.0,5494919.0,5582280.0,5669562.0,5756975.0,5844384.0,5931294.0,6018011.0,6103946.0,6190341.0,6276952.0,6363165.0,6453222.0,
18,851.0,155.0,kobayashi,11.0,11.0,+1 Lap,123955.0,235580.0,346062.0,454038.0,559949.0,664746.0,769108.0,872215.0,975389.0,1077513.0,1179496.0,1283483.0,1403847.0,1499308.0,1592261.0,1683583.0,1774319.0,1864151.0,1953842.0,2043366.0,2133343.0,2223007.0,2312581.0,2401912.0,2491267.0,2580604.0,2670317.0,2759459.0,2847584.0,2935973.0,3024767.0,3113612.0,3203424.0,3296255.0,3404666.0,3491637.0,3579624.0,3668076.0,3755964.0,3844365.0,3932715.0,4020914.0,4109286.0,4197163.0,4285317.0,4378370.0,4471312.0,4561833.0,4658964.0,4759681.0,4857745.0,4953163.0,5044975.0,5134899.0,5225463.0,5316449.0,5405856.0,5494863.0,5585459.0,5675428.0,5767059.0,5863933.0,5968787.0,6054202.0,6138866.0,6224118.0,6309355.0,6394712.0,6481397.0,
