,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
9,892.0,20.0,vettel,1.0,1.0,Finished,92458.0,182815.0,272399.0,361676.0,451029.0,540337.0,629456.0,718557.0,807565.0,896550.0,985530.0,1074747.0,1163763.0,1252861.0,1342019.0,1431113.0,1520142.0,1609195.0,1698536.0,1787939.0,1877164.0,1966351.0,2060064.0,2168404.0,2256003.0,2343881.0,2431857.0,2519792.0,2607830.0,2695784.0,2783635.0,2871460.0,2959161.0,3046948.0,3134770.0,3222439.0,3310132.0,3397425.0,3485079.0,3572614.0,3660115.0,3747643.0,3835100.0,3922992.0,4010992.0,4098779.0,4186300.0,4274033.0,4361796.0,4449656.0,4537126.0,4624316.0,4713352.0
5,892.0,13.0,massa,4.0,1.0,Finished,93599.0,184274.0,274247.0,364017.0,453862.0,543463.0,633134.0,723771.0,813553.0,903165.0,992777.0,1082340.0,1171778.0,1261284.0,1351107.0,1440583.0,1530091.0,1619478.0,1708804.0,1798076.0,1887364.0,1976708.0,2065991.0,2159507.0,2268693.0,2356951.0,2445095.0,2533045.0,2621190.0,2709249.0,2797248.0,2885119.0,2973054.0,3061033.0,3149108.0,3236871.0,3324665.0,3412379.0,3500275.0,3587634.0,3675179.0,3762555.0,3850158.0,3937600.0,4024889.0,4112027.0,4199241.0,4286336.0,4373742.0,4460992.0,4548147.0,4635422.0,4722713.0
7,892.0,17.0,webber,3.0,1.0,Finished,94309.0,185103.0,276464.0,366584.0,456078.0,545485.0,634957.0,724637.0,814338.0,903881.0,993371.0,1083099.0,1172520.0,1261840.0,1351798.0,1441289.0,1530951.0,1620216.0,1709621.0,1798861.0,1888119.0,1977501.0,2070997.0,2179243.0,2266998.0,2354978.0,2442793.0,2531016.0,2619413.0,2707551.0,2795523.0,2883579.0,2971562.0,3059396.0,3147370.0,3235071.0,3322537.0,3410120.0,3497742.0,3585557.0,3672887.0,3760464.0,3847928.0,3935196.0,4022633.0,4110054.0,4197238.0,4284730.0,4372005.0,4459003.0,4546020.0,4633012.0,4719702.0
3,892.0,4.0,alonso,2.0,1.0,Finished,94595.0,185481.0,275949.0,365642.0,455048.0,544313.0,633630.0,723010.0,812431.0,901847.0,991272.0,1080563.0,1169812.0,1259134.0,1348454.0,1437658.0,1526741.0,1615833.0,1704825.0,1793790.0,1882906.0,1971689.0,2060363.0,2149342.0,2238031.0,2326928.0,2420184.0,2530121.0,2618119.0,2706099.0,2794271.0,2882315.0,2970288.0,3057703.0,3145763.0,3233756.0,3321477.0,3409255.0,3496999.0,3584592.0,3672263.0,3759870.0,3847262.0,3934501.0,4021853.0,4109270.0,4196701.0,4283892.0,4371157.0,4457988.0,4544982.0,4631779.0,4718819.0
11,892.0,807.0,hulkenberg,5.0,1.0,Finished,95269.0,186326.0,277082.0,367208.0,457016.0,546616.0,636346.0,726139.0,815974.0,905806.0,995636.0,1085333.0,1175197.0,1264997.0,1354508.0,1443856.0,1533121.0,1622481.0,1711775.0,1800982.0,1889907.0,1978995.0,2067949.0,2161251.0,2270883.0,2359050.0,2447202.0,2535323.0,2623713.0,2712636.0,2801337.0,2890532.0,2978529.0,3066433.0,3154236.0,3242296.0,3330529.0,3418227.0,3505790.0,3593049.0,3680462.0,3767747.0,3854874.0,3941999.0,4029089.0,4116163.0,4203155.0,4289871.0,4376600.0,4463399.0,4550147.0,4636928.0,4723707.0
2,892.0,3.0,rosberg,6.0,1.0,Finished,95626.0,187100.0,277641.0,367923.0,457957.0,547744.0,637639.0,727782.0,817361.0,906946.0,996866.0,1086590.0,1176303.0,1265862.0,1355485.0,1445097.0,1534272.0,1623643.0,1712882.0,1801719.0,1890842.0,1979783.0,2068975.0,2157838.0,2246532.0,2339506.0,2449071.0,2537411.0,2626995.0,2715284.0,2803718.0,2891802.0,2979592.0,3067049.0,3155080.0,3243766.0,3331839.0,3419109.0,3506612.0,3594560.0,3681598.0,3768581.0,3855554.0,3942763.0,4029686.0,4116775.0,4204041.0,4290964.0,4377813.0,4464313.0,4550821.0,4637605.0,4724351.0
14,892.0,817.0,ricciardo,7.0,1.0,Finished,96286.0,187700.0,278401.0,368446.0,458600.0,548464.0,638156.0,728509.0,818259.0,908004.0,998000.0,1087900.0,1177707.0,1267263.0,1356800.0,1446503.0,1536205.0,1626034.0,1715769.0,1805474.0,1894812.0,1988738.0,2098691.0,2187541.0,2276166.0,2364921.0,2453488.0,2542072.0,2630527.0,2719139.0,2807771.0,2896142.0,2984719.0,3073050.0,3161428.0,3249868.0,3337910.0,3426555.0,3515260.0,3604334.0,3692527.0,3780557.0,3868385.0,3956106.0,4043871.0,4131861.0,4219889.0,4307884.0,4395494.0,4483189.0,4570815.0,4658109.0,4745681.0
13,892.0,815.0,perez,12.0,1.0,Finished,96799.0,188653.0,279139.0,369205.0,459503.0,549515.0,639534.0,729526.0,819626.0,909340.0,999153.0,1088854.0,1178581.0,1268178.0,1357488.0,1447314.0,1536941.0,1626619.0,1716362.0,1806227.0,1895647.0,1989758.0,2100876.0,2189351.0,2277893.0,2366291.0,2454713.0,2543385.0,2631745.0,2720339.0,2808955.0,2897296.0,2985938.0,3074396.0,3162659.0,3251012.0,3339354.0,3428591.0,3516755.0,3605941.0,3695779.0,3783792.0,3871480.0,3959087.0,4046895.0,4134547.0,4222328.0,4310553.0,4399245.0,4487935.0,4576477.0,4665249.0,4753117.0
15,892.0,818.0,vergne,21.0,7.0,Transmission,97664.0,189165.0,279723.0,369682.0,459994.0,550355.0,640616.0,731821.0,821763.0,911529.0,1001386.0,1091204.0,1181398.0,1271108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,892.0,1.0,hamilton,9.0,1.0,Finished,98540.0,189737.0,280677.0,370651.0,460575.0,550799.0,641053.0,732918.0,823207.0,912682.0,1002607.0,1092431.0,1186885.0,1297419.0,1386595.0,1475601.0,1564882.0,1653922.0,1742552.0,1830984.0,1919179.0,2007419.0,2095439.0,2183455.0,2273268.0,2361099.0,2449669.0,2537813.0,2625722.0,2713061.0,2801742.0,2889774.0,2977407.0,3064708.0,3152090.0,3239751.0,3326943.0,3419276.0,3526693.0,3613300.0,3700108.0,3788206.0,3875904.0,3963203.0,4050167.0,4137050.0,4224249.0,4311847.0,4399343.0,4487044.0,4572893.0,4658939.0,4746879.0
