,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,104.0,22.0,barrichello,1.0,1.0,Finished,0.0,0.0,0.0,0.0,5728.0,32019.0,33446.0,34731.0,34704.0,31592.0,30854.0,31909.0,33970.0,32227.0,7715.0,8091.0,8250.0,7524.0,6900.0,6015.0,5224.0,4771.0,4119.0,3482.0,4193.0,3369.0,3916.0,3244.0,6598.0,26986.0,25855.0,24966.0,24234.0,18593.0,7651.0,4051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,104.0,4.0,alonso,16.0,20.0,Spun off,6943.0,8265.0,6613.0,2831.0,0.0,0.0,0.0,0.0,0.0,0.0,23914.0,24736.0,26160.0,24275.0,1621.0,2665.0,3022.0,2862.0,2899.0,2717.0,2308.0,2291.0,1876.0,1281.0,1483.0,1098.0,963.0,1041.0,1253.0,1544.0,1516.0,1745.0,5422.0,26526.0,17866.0,15874.0,13585.0,15471.0,18036.0,20391.0,,,,,,,,,,,,,
2,104.0,31.0,montoya,5.0,1.0,Finished,7390.0,9438.0,10132.0,8967.0,6659.0,7192.0,7747.0,8338.0,7158.0,2928.0,1131.0,960.0,4492.0,27853.0,3670.0,4647.0,4764.0,4373.0,4274.0,3809.0,3544.0,3609.0,3357.0,2993.0,2539.0,1655.0,1667.0,1595.0,1800.0,2102.0,2313.0,2528.0,6328.0,28688.0,21351.0,23822.0,24087.0,27871.0,30599.0,33741.0,37218.0,36448.0,18374.0,19598.0,20255.0,20304.0,20948.0,21875.0,23038.0,24898.0,26485.0,29749.0,32352.0
3,104.0,8.0,raikkonen,19.0,5.0,Engine,8878.0,11895.0,11364.0,9593.0,7524.0,8675.0,9028.0,9667.0,8980.0,6108.0,4103.0,4423.0,16373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,104.0,18.0,button,3.0,1.0,Finished,9510.0,11174.0,10596.0,8085.0,5530.0,5937.0,6571.0,7281.0,6115.0,2335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15587.0,14095.0,12103.0,14596.0,16882.0,19363.0,22373.0,21835.0,4807.0,6115.0,6570.0,6935.0,7332.0,7886.0,8630.0,8930.0,9254.0,9161.0,10197.0
5,104.0,11.0,sato,4.0,1.0,Finished,10501.0,14633.0,15003.0,15212.0,13351.0,14285.0,14833.0,15338.0,13987.0,10762.0,8820.0,8981.0,13963.0,35830.0,10459.0,10537.0,11077.0,10948.0,10743.0,10069.0,9662.0,9509.0,8879.0,8241.0,7985.0,7113.0,6820.0,6809.0,6790.0,6812.0,6585.0,6531.0,9791.0,31201.0,21936.0,21676.0,21574.0,24015.0,26116.0,28756.0,31539.0,30232.0,12098.0,13246.0,13592.0,13992.0,14578.0,14598.0,14927.0,15133.0,15329.0,14973.0,15370.0
6,104.0,13.0,massa,12.0,11.0,+1 Lap,11092.0,13365.0,14862.0,15518.0,20977.0,48134.0,51930.0,66989.0,95796.0,94068.0,95486.0,97431.0,99561.0,98406.0,73987.0,74366.0,74571.0,74766.0,74908.0,74567.0,74247.0,74245.0,73835.0,73486.0,73390.0,72953.0,72848.0,73125.0,73850.0,75890.0,77116.0,77479.0,82481.0,103565.0,94610.0,93111.0,90995.0,93666.0,96672.0,98807.0,101275.0,99612.0,81101.0,81788.0,81657.0,82556.0,85648.0,85773.0,86125.0,86012.0,86121.0,87168.0,
7,104.0,15.0,trulli,10.0,1.0,Finished,15079.0,21236.0,22395.0,21157.0,19906.0,23625.0,26946.0,28801.0,28709.0,25528.0,25160.0,30784.0,58777.0,57897.0,34128.0,35413.0,36566.0,37632.0,38112.0,39004.0,40277.0,41616.0,42985.0,45454.0,47636.0,47971.0,48479.0,49322.0,50353.0,51342.0,52113.0,52866.0,53251.0,53209.0,68373.0,67786.0,66236.0,69612.0,72047.0,75145.0,78499.0,78019.0,60327.0,63244.0,63760.0,64352.0,65386.0,66452.0,66861.0,67134.0,67112.0,66707.0,66316.0
8,104.0,32.0,klien,13.0,11.0,+1 Lap,15110.0,21196.0,22584.0,21396.0,20111.0,22254.0,23521.0,24445.0,23170.0,19529.0,21543.0,49608.0,52792.0,53299.0,29135.0,32180.0,34329.0,35187.0,36044.0,36945.0,38895.0,40100.0,41725.0,42514.0,43934.0,43744.0,45437.0,47047.0,47527.0,48430.0,53263.0,79413.0,80594.0,78696.0,70693.0,74781.0,89136.0,92751.0,97771.0,101649.0,106053.0,108391.0,92004.0,94947.0,96159.0,99002.0,100495.0,101835.0,102763.0,103595.0,104735.0,105124.0,
9,104.0,41.0,zonta,11.0,1.0,Finished,16588.0,25499.0,31404.0,32866.0,33122.0,36389.0,38090.0,39677.0,39553.0,36335.0,35675.0,36628.0,42173.0,65887.0,42359.0,44448.0,46120.0,46515.0,47536.0,48206.0,48871.0,50968.0,51596.0,52043.0,52506.0,52944.0,55804.0,58052.0,59107.0,60927.0,62292.0,63369.0,67755.0,88820.0,79781.0,79033.0,77701.0,80831.0,85224.0,88368.0,91710.0,91302.0,73815.0,75504.0,76709.0,77599.0,78241.0,79348.0,79970.0,80494.0,81787.0,81937.0,82531.0
