,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,9.0,22.0,barrichello,6.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10029.0,10900.0,11839.0,13230.0,10918.0,471.0,546.0,434.0,367.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.0,29176.0,29432.0,29778.0,30785.0,31547.0,32012.0,32221.0,31758.0,31905.0,32355.0,30757.0,12168.0,10543.0,10372.0,10154.0,9857.0,10036.0,12070.0,30902.0,31350.0,30655.0,30042.0,28728.0,27967.0,27075.0,26283.0,26083.0,24468.0
1,9.0,17.0,webber,1.0,1.0,Finished,844.0,1096.0,1088.0,890.0,719.0,1076.0,1106.0,1523.0,1366.0,904.0,882.0,884.0,1169.0,1827.0,0.0,0.0,0.0,0.0,0.0,11404.0,10692.0,10261.0,10311.0,8421.0,5732.0,5328.0,5124.0,4285.0,3899.0,2819.0,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,9.0,5.0,kovalainen,8.0,1.0,Finished,4081.0,5387.0,6399.0,8001.0,8832.0,10390.0,11027.0,12464.0,13840.0,14974.0,16178.0,16967.0,18759.0,18605.0,11505.0,35639.0,37190.0,39503.0,37656.0,27666.0,27862.0,28672.0,28503.0,28127.0,27067.0,28301.0,29102.0,30785.0,31108.0,31526.0,31631.0,31549.0,33775.0,36596.0,38488.0,40775.0,43396.0,44752.0,46020.0,48710.0,71053.0,72423.0,71759.0,53584.0,52084.0,52740.0,53814.0,54705.0,56068.0,57162.0,58258.0,59089.0,59669.0,60316.0,60397.0,60240.0,59899.0,59230.0,59462.0,58692.0
3,9.0,13.0,massa,3.0,1.0,Finished,4729.0,6933.0,7903.0,9375.0,10262.0,11616.0,12659.0,13912.0,15337.0,16545.0,17592.0,18580.0,19939.0,19084.0,9555.0,10424.0,11064.0,12430.0,10394.0,0.0,0.0,0.0,0.0,0.0,1779.0,23847.0,23551.0,22790.0,22347.0,21586.0,20574.0,18780.0,19724.0,20111.0,21198.0,22377.0,23743.0,23807.0,23525.0,22917.0,22742.0,22927.0,20640.0,2933.0,3155.0,22872.0,22779.0,22656.0,22550.0,22392.0,21776.0,21461.0,20461.0,19889.0,18589.0,17492.0,16246.0,16116.0,16274.0,15906.0
4,9.0,18.0,button,5.0,1.0,Finished,4969.0,5927.0,6755.0,8472.0,9252.0,11035.0,11623.0,12982.0,14559.0,15983.0,17008.0,17885.0,21678.0,39268.0,26766.0,26797.0,27658.0,28734.0,24340.0,12278.0,11065.0,10629.0,10660.0,9418.0,6954.0,7276.0,7426.0,7531.0,7525.0,7600.0,9427.0,29531.0,31779.0,32193.0,32517.0,32924.0,33842.0,34231.0,34466.0,33927.0,33518.0,33666.0,31811.0,12865.0,11065.0,11040.0,10785.0,10573.0,10768.0,10520.0,11288.0,30209.0,29003.0,28620.0,28137.0,27476.0,26246.0,25402.0,25352.0,23609.0
5,9.0,20.0,vettel,2.0,1.0,Finished,5279.0,7929.0,8656.0,9788.0,10671.0,12023.0,12982.0,14287.0,15821.0,16973.0,18087.0,19181.0,20572.0,19862.0,10778.0,12400.0,13248.0,14972.0,12860.0,2378.0,5109.0,27208.0,25862.0,24122.0,21872.0,22512.0,22265.0,21191.0,20743.0,20580.0,19569.0,17626.0,18547.0,18695.0,19951.0,21417.0,22603.0,22660.0,22334.0,20999.0,20445.0,19925.0,17147.0,0.0,16331.0,15975.0,16011.0,15844.0,15880.0,16118.0,15822.0,15658.0,15166.0,14534.0,13440.0,12171.0,10709.0,9652.0,10122.0,9252.0
6,9.0,8.0,raikkonen,19.0,5.0,Engine,5952.0,8503.0,10143.0,11423.0,12518.0,13878.0,14741.0,16147.0,17538.0,18752.0,19587.0,20218.0,21520.0,20409.0,11788.0,13132.0,13933.0,15849.0,13496.0,3251.0,3343.0,2547.0,1791.0,4366.0,23912.0,24592.0,24836.0,25592.0,26049.0,27008.0,27124.0,26796.0,32501.0,51090.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.0,16.0,sutil,15.0,1.0,Finished,6654.0,9472.0,11337.0,13236.0,14770.0,16378.0,17742.0,19261.0,20715.0,21854.0,22649.0,25090.0,25748.0,24228.0,13523.0,14875.0,15965.0,17626.0,15266.0,4738.0,4694.0,4099.0,3095.0,3136.0,1219.0,1597.0,4546.0,32241.0,56843.0,56514.0,55603.0,54388.0,55740.0,56200.0,58172.0,60287.0,62227.0,63109.0,64464.0,64253.0,64782.0,65567.0,63849.0,45161.0,43156.0,45564.0,67373.0,68058.0,68525.0,69373.0,69927.0,71165.0,71787.0,72570.0,72743.0,73081.0,72781.0,72504.0,73313.0,71941.0
8,9.0,3.0,rosberg,4.0,1.0,Finished,7273.0,10526.0,12835.0,14790.0,16471.0,18215.0,19833.0,22194.0,23880.0,25330.0,26370.0,27361.0,28446.0,27668.0,17187.0,18579.0,19342.0,20546.0,17710.0,7006.0,6449.0,5554.0,4525.0,4345.0,2814.0,3159.0,3445.0,2867.0,4714.0,25925.0,25401.0,24034.0,24962.0,25553.0,26332.0,27306.0,28423.0,29055.0,29410.0,29249.0,29221.0,29486.0,27539.0,8416.0,6068.0,5371.0,6966.0,27476.0,27166.0,26823.0,26382.0,26715.0,26489.0,26405.0,25429.0,24729.0,23833.0,23097.0,22880.0,21099.0
9,9.0,9.0,kubica,14.0,1.0,Finished,7954.0,11270.0,13671.0,15920.0,17445.0,19007.0,20686.0,22905.0,24635.0,26225.0,27278.0,27887.0,29056.0,28439.0,17970.0,19412.0,20441.0,22039.0,19989.0,9685.0,9902.0,9765.0,12417.0,33721.0,32603.0,33765.0,34868.0,35580.0,36882.0,39133.0,40115.0,39843.0,42090.0,43947.0,46212.0,48837.0,51308.0,53243.0,54954.0,55888.0,58812.0,60438.0,60181.0,44671.0,62973.0,62262.0,61543.0,64355.0,64960.0,65678.0,66624.0,67366.0,67997.0,68429.0,68060.0,67949.0,68071.0,68030.0,69090.0,69555.0
