,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
9,114.0,23.0,ralf_schumacher,4.0,1.0,Finished,84350.0,171608.0,312099.0,438747.0,517819.0,595449.0,673336.0,751513.0,829377.0,907275.0,985066.0,1062473.0,1139400.0,1216135.0,1292746.0,1368851.0,1445494.0,1521813.0,1598084.0,1675349.0,1775886.0,1855333.0,1931483.0,2008735.0,2085594.0,2163987.0,2241394.0,2318593.0,2395831.0,2473148.0,2550404.0,2628457.0,2705134.0,2781788.0,2858451.0,2934677.0,3010625.0,3087864.0,3164348.0,3240445.0,3316528.0,3392501.0,3468331.0,3543866.0,3620239.0,3696041.0,3771870.0,3871266.0,3950656.0,4025697.0,4102014.0,4188483.0,4265037.0,4341087.0,4417001.0,4493343.0,4570601.0,4646240.0,4722677.0,4798793.0,4874791.0,4950679.0,5026288.0,5102432.0,5178934.0,5254986.0,5330702.0,5406327.0,5481960.0,5557669.0,5634019.0,5711054.0,5788325.0,5864382.0,5939559.0,6014642.0,6089410.0,6167528.0
11,114.0,31.0,montoya,1.0,1.0,Finished,86552.0,175792.0,313877.0,438968.0,519064.0,597829.0,675657.0,753763.0,831527.0,909202.0,986598.0,1064080.0,1141186.0,1217975.0,1294233.0,1370459.0,1446772.0,1523238.0,1599065.0,1675810.0,1753206.0,1828372.0,1926571.0,2005731.0,2081080.0,2157718.0,2233999.0,2310728.0,2388404.0,2465256.0,2541708.0,2619070.0,2695133.0,2771099.0,2846615.0,2922405.0,2998901.0,3074365.0,3149882.0,3225161.0,3301243.0,3376799.0,3452357.0,3527772.0,3602750.0,3677880.0,3752782.0,3827873.0,3926149.0,4004313.0,4080111.0,4155800.0,4231632.0,4308985.0,4385434.0,4461625.0,4537983.0,4614818.0,4691267.0,4768128.0,4844726.0,4920892.0,4997676.0,5074023.0,5150553.0,5227219.0,5303387.0,5379842.0,5455623.0,5531612.0,5607071.0,5682717.0,5758532.0,5834152.0,5910282.0,5986430.0,6062815.0,6139010.0
3,114.0,8.0,raikkonen,2.0,1.0,Finished,87418.0,178046.0,315014.0,439951.0,520733.0,599693.0,677522.0,755357.0,832929.0,910513.0,987980.0,1065452.0,1142654.0,1219411.0,1295942.0,1372216.0,1448328.0,1524772.0,1600672.0,1677069.0,1754345.0,1829720.0,1905255.0,1981535.0,2081800.0,2162378.0,2238130.0,2314815.0,2391377.0,2467901.0,2544815.0,2621296.0,2698189.0,2774363.0,2850426.0,2925986.0,3002070.0,3078895.0,3154561.0,3230141.0,3305404.0,3380846.0,3456456.0,3531618.0,3607166.0,3681875.0,3756660.0,3832692.0,3907237.0,3982127.0,4056844.0,4132604.0,4232401.0,4311862.0,4387364.0,4463237.0,4539488.0,4616048.0,4692334.0,4769235.0,4845764.0,4922111.0,4998466.0,5074847.0,5151414.0,5228072.0,5304457.0,5380971.0,5456891.0,5532661.0,5608363.0,5683917.0,5759551.0,5835275.0,5910923.0,5987053.0,6063186.0,6139612.0
5,114.0,15.0,trulli,6.0,1.0,Finished,89432.0,182167.0,317160.0,441018.0,522447.0,602095.0,680719.0,758942.0,836565.0,914090.0,992124.0,1069827.0,1147359.0,1224712.0,1301716.0,1378528.0,1455423.0,1532440.0,1609232.0,1685810.0,1762424.0,1838753.0,1915040.0,1991534.0,2067919.0,2144440.0,2245255.0,2325526.0,2402700.0,2479673.0,2556421.0,2633685.0,2711818.0,2788820.0,2865663.0,2942169.0,3019198.0,3096922.0,3173471.0,3250847.0,3327118.0,3403349.0,3479451.0,3556630.0,3632517.0,3708369.0,3784425.0,3860221.0,3936292.0,4012004.0,4087683.0,4163562.0,4240622.0,4316742.0,4393660.0,4492083.0,4572392.0,4648413.0,4724705.0,4800878.0,4876900.0,4954221.0,5030928.0,5107360.0,5183808.0,5259816.0,5335540.0,5411550.0,5487550.0,5563473.0,5639740.0,5715836.0,5792344.0,5870187.0,5947559.0,6024629.0,6101791.0,6179982.0
10,114.0,30.0,michael_schumacher,3.0,1.0,Finished,89811.0,184738.0,318384.0,441751.0,523075.0,602858.0,681691.0,759876.0,837736.0,915499.0,993221.0,1070795.0,1148392.0,1225647.0,1302981.0,1379688.0,1456516.0,1533267.0,1610124.0,1687177.0,1763535.0,1840060.0,1916170.0,1992478.0,2068881.0,2145361.0,2223214.0,2299378.0,2374790.0,2449497.0,2547625.0,2626625.0,2702838.0,2779569.0,2855941.0,2932606.0,3009187.0,3086474.0,3163346.0,3239595.0,3315531.0,3391306.0,3467056.0,3542549.0,3618120.0,3694550.0,3770714.0,3846926.0,3923763.0,4000121.0,4076016.0,4151881.0,4227107.0,4302173.0,4377014.0,4452143.0,4527640.0,4602941.0,4700331.0,4780222.0,4856118.0,4932027.0,5008424.0,5084471.0,5160292.0,5236308.0,5311456.0,5386836.0,5462839.0,5537956.0,5613012.0,5689277.0,5764255.0,5839325.0,5914628.0,5990023.0,6065235.0,6140730.0
2,114.0,4.0,alonso,5.0,1.0,Finished,90420.0,185819.0,318819.0,442277.0,523693.0,603830.0,682882.0,761219.0,839382.0,917319.0,995777.0,1073831.0,1151244.0,1228160.0,1305023.0,1381583.0,1458213.0,1534747.0,1611231.0,1688169.0,1764753.0,1841456.0,1917872.0,1994374.0,2070536.0,2146703.0,2223873.0,2301574.0,2401272.0,2481624.0,2558566.0,2635642.0,2713816.0,2791016.0,2868032.0,2944803.0,3022038.0,3098942.0,3175678.0,3252821.0,3329226.0,3405758.0,3481865.0,3558102.0,3634405.0,3710593.0,3786560.0,3863499.0,3939407.0,4015243.0,4090811.0,4167004.0,4243464.0,4319526.0,4395668.0,4473830.0,4549451.0,4624848.0,4700438.0,4776820.0,4873116.0,4953287.0,5029651.0,5105481.0,5181922.0,5257930.0,5333919.0,5409935.0,5485798.0,5561902.0,5637914.0,5713823.0,5790397.0,5866556.0,5944017.0,6020591.0,6097376.0,6175261.0
4,114.0,14.0,coulthard,7.0,1.0,Finished,90983.0,187406.0,320239.0,443520.0,525031.0,604727.0,683759.0,762390.0,840391.0,918224.0,996200.0,1074559.0,1152201.0,1229059.0,1305766.0,1382479.0,1458877.0,1535684.0,1612367.0,1689509.0,1766466.0,1842434.0,1918766.0,1994922.0,2071208.0,2147331.0,2247520.0,2327275.0,2403399.0,2480415.0,2557427.0,2634594.0,2712420.0,2789656.0,2866537.0,2943166.0,3020206.0,3097630.0,3174179.0,3251510.0,3327915.0,3404201.0,3480236.0,3557061.0,3633309.0,3709138.0,3785123.0,3861038.0,3937098.0,4013196.0,4088635.0,4164513.0,4241340.0,4317581.0,4394086.0,4492535.0,4573002.0,4649178.0,4725231.0,4801577.0,4878036.0,4954863.0,5031881.0,5108190.0,5184518.0,5261317.0,5337656.0,5413384.0,5488878.0,5564501.0,5640898.0,5716722.0,5793171.0,5870636.0,5947888.0,6024971.0,6102163.0,6180237.0
8,114.0,22.0,barrichello,8.0,1.0,Finished,91867.0,190017.0,321538.0,444387.0,525594.0,605640.0,685363.0,764403.0,843172.0,920587.0,998685.0,1077196.0,1154490.0,1231687.0,1308751.0,1385446.0,1462027.0,1538850.0,1615763.0,1692201.0,1769097.0,1845591.0,1921935.0,1997598.0,2073335.0,2149262.0,2226554.0,2303366.0,2380227.0,2480998.0,2561316.0,2638151.0,2716020.0,2792950.0,2870069.0,2947169.0,3023605.0,3101199.0,3177867.0,3255118.0,3331942.0,3408387.0,3484878.0,3561138.0,3637463.0,3713277.0,3789478.0,3865730.0,3941985.0,4017705.0,4093960.0,4169682.0,4246508.0,4322100.0,4397583.0,4475944.0,4551633.0,4627250.0,4702557.0,4800017.0,4879467.0,4956678.0,5034647.0,5110671.0,5186737.0,5262754.0,5339116.0,5415120.0,5491910.0,5568703.0,5647694.0,5725914.0,5802690.0,5880037.0,5957276.0,6034975.0,6112361.0,6192276.0
6,114.0,17.0,webber,17.0,9.0,Hydraulics,92621.0,191385.0,322516.0,445421.0,526665.0,606688.0,686526.0,765527.0,844322.0,923096.0,1001692.0,1079964.0,1157968.0,1259195.0,1341461.0,1419983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,114.0,43.0,matta,9.0,11.0,+1 Lap,93495.0,194281.0,323558.0,446618.0,528115.0,608268.0,688352.0,768078.0,848054.0,927926.0,1007524.0,1087400.0,1166825.0,1245804.0,1324531.0,1403012.0,1481421.0,1559321.0,1637246.0,1715036.0,1792491.0,1893678.0,1975109.0,2052071.0,2128863.0,2206603.0,2284005.0,2361794.0,2439726.0,2517955.0,2597138.0,2675732.0,2753940.0,2831832.0,2909845.0,2987338.0,3065007.0,3142221.0,3219268.0,3296108.0,3373550.0,3450829.0,3530052.0,3608922.0,3686171.0,3763049.0,3840248.0,3917664.0,4018738.0,4099171.0,4175453.0,4252538.0,4330301.0,4408386.0,4487648.0,4565667.0,4644004.0,4724307.0,4805032.0,4884073.0,4962206.0,5040307.0,5117958.0,5195684.0,5273348.0,5350865.0,5428493.0,5506319.0,5583989.0,5661399.0,5738757.0,5816194.0,5893709.0,5971782.0,6049635.0,6126567.0,6204502.0,
