,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
1,41.0,1.0,hamilton,1.0,1.0,Finished,84000.0,162302.0,239983.0,317110.0,394049.0,471176.0,547920.0,624768.0,701402.0,778268.0,855151.0,932196.0,1008999.0,1085796.0,1162601.0,1239503.0,1316625.0,1393912.0,1471207.0,1548133.0,1625032.0,1723855.0,1814275.0,1950102.0,2077291.0,2199271.0,2277208.0,2388888.0,2512362.0,2643704.0,2772111.0,2903316.0,3017118.0,3094481.0,3171390.0,3247933.0,3324427.0,3401175.0,3478717.0,3555564.0,3632171.0,3709054.0,3786259.0,3862970.0,3939597.0,4016283.0,4092875.0,4189201.0,4269521.0,4347123.0,4437239.0,4550403.0,4686758.0,4806831.0,4884067.0,4969223.0,5092294.0,5225779.0,5349668.0,5465604.0,5543279.0,5620484.0,5697738.0,5775488.0,5853457.0,5931896.0,6011347.0,6089963.0,6169366.0,6251292.0
2,41.0,2.0,heidfeld,2.0,1.0,Finished,85596.0,164473.0,242121.0,319807.0,397343.0,474978.0,552615.0,630303.0,707884.0,785983.0,863526.0,940986.0,1018254.0,1096153.0,1173877.0,1251025.0,1327827.0,1404831.0,1481527.0,1579296.0,1659063.0,1736511.0,1821093.0,1959532.0,2080083.0,2199872.0,2278645.0,2391318.0,2513751.0,2644903.0,2773890.0,2904121.0,3019043.0,3097642.0,3175020.0,3252361.0,3329250.0,3406397.0,3484097.0,3561499.0,3638617.0,3715584.0,3792412.0,3869258.0,3946071.0,4023127.0,4121854.0,4202678.0,4280921.0,4359502.0,4448321.0,4554876.0,4689864.0,4807652.0,4886303.0,4971450.0,5093864.0,5226695.0,5350458.0,5466242.0,5544631.0,5622451.0,5701280.0,5779619.0,5858498.0,5937957.0,6017168.0,6096210.0,6176171.0,6255635.0
4,41.0,4.0,alonso,7.0,1.0,Finished,85961.0,165055.0,243105.0,320852.0,398548.0,476322.0,554341.0,632217.0,709992.0,787822.0,865333.0,943016.0,1020605.0,1098204.0,1177972.0,1255912.0,1333467.0,1411166.0,1491178.0,1569069.0,1646426.0,1723900.0,1823821.0,1960902.0,2082628.0,2200115.0,2278997.0,2396352.0,2516436.0,2647238.0,2776748.0,2907372.0,3019854.0,3098556.0,3176279.0,3277017.0,3357543.0,3435021.0,3512876.0,3592913.0,3671709.0,3750918.0,3828097.0,3904854.0,3981249.0,4057616.0,4134364.0,4211580.0,4289959.0,4372734.0,4460467.0,4557115.0,4704585.0,4811494.0,4892630.0,4979407.0,5101788.0,5231965.0,5356795.0,5468938.0,5549481.0,5629559.0,5709021.0,5788832.0,5868955.0,5949208.0,6029271.0,6111011.0,6192174.0,6273228.0
9,41.0,13.0,massa,21.0,2.0,Disqualified,87331.0,166120.0,244700.0,322409.0,400286.0,478507.0,556435.0,633988.0,711778.0,789658.0,867400.0,945001.0,1022963.0,1100625.0,1179001.0,1256888.0,1334648.0,1412379.0,1490085.0,1567358.0,1644393.0,1721242.0,1800130.0,1949104.0,2094596.0,2206393.0,2287712.0,2408164.0,2527939.0,2657057.0,2785257.0,2912546.0,3023015.0,3103881.0,3183398.0,3262371.0,3342095.0,3420630.0,3499984.0,3578282.0,3656324.0,3734520.0,3812691.0,3891275.0,3969502.0,4047915.0,4125323.0,4203649.0,4281689.0,4360799.0,4451657.0,,,,,,,,,,,,,,,,,,,
3,41.0,3.0,rosberg,10.0,1.0,Finished,87604.0,167243.0,245889.0,324234.0,402395.0,480507.0,558659.0,636788.0,714803.0,793157.0,870972.0,948685.0,1026764.0,1104751.0,1182731.0,1260431.0,1337875.0,1415386.0,1492795.0,1570222.0,1647643.0,1724875.0,1826652.0,1962115.0,2083371.0,2201558.0,2280694.0,2398225.0,2517866.0,2648116.0,2777642.0,2908470.0,3020620.0,3099751.0,3178050.0,3279285.0,3361020.0,3475356.0,3553070.0,3630610.0,3710131.0,3787287.0,3864780.0,3942078.0,4019779.0,4099130.0,4178600.0,4257790.0,4358122.0,4442231.0,4552641.0,4670341.0,4750243.0,4829732.0,4910254.0,4990485.0,5106157.0,5233441.0,5359840.0,5470485.0,5551551.0,5632742.0,5712686.0,5793119.0,5873092.0,5953396.0,6033984.0,6114494.0,6194835.0,6275276.0
6,41.0,8.0,raikkonen,5.0,1.0,Finished,88180.0,168035.0,246686.0,325075.0,403115.0,481239.0,559428.0,637648.0,715544.0,793887.0,873170.0,951008.0,1029359.0,1107149.0,1184886.0,1262828.0,1340389.0,1418043.0,1495392.0,1572411.0,1649272.0,1726177.0,1815644.0,1952227.0,2107528.0,2210037.0,2292309.0,2411031.0,2530614.0,2659146.0,2787310.0,2916184.0,3025510.0,3108413.0,3188699.0,3268122.0,3346965.0,3426943.0,3505946.0,3584845.0,3663032.0,3741515.0,3820215.0,3898251.0,3976760.0,4054641.0,4133034.0,4211285.0,4289729.0,4368747.0,4459297.0,4556384.0,4704666.0,4812448.0,4892724.0,4977005.0,5099643.0,5230615.0,5355088.0,5468381.0,5549105.0,5628824.0,5708552.0,5787668.0,5867497.0,5946423.0,6024991.0,6104280.0,6183733.0,6264299.0
15,41.0,21.0,fisichella,22.0,2.0,Disqualified,88905.0,168732.0,247518.0,326275.0,404982.0,483399.0,561912.0,641010.0,719181.0,797353.0,875857.0,953911.0,1032292.0,1110308.0,1188759.0,1266840.0,1344878.0,1422432.0,1500035.0,1577511.0,1655213.0,1732624.0,1819312.0,1958495.0,2098673.0,2207172.0,2288025.0,2408810.0,2528525.0,2657694.0,2786098.0,2914196.0,3024422.0,3104440.0,3184023.0,3263127.0,3342772.0,3421781.0,3500759.0,3579119.0,3657422.0,3735630.0,3813646.0,3892016.0,3971235.0,4049531.0,4127959.0,4227726.0,4307816.0,4386909.0,4470074.0,,,,,,,,,,,,,,,,,,,
7,41.0,9.0,kubica,17.0,3.0,Accident,89749.0,169301.0,249296.0,328711.0,407082.0,485674.0,564235.0,642871.0,721539.0,800464.0,879524.0,958483.0,1037114.0,1115314.0,1194190.0,1271933.0,1349661.0,1427384.0,1504913.0,1582614.0,1660406.0,1738132.0,1823002.0,1960148.0,2098720.0,2209546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,41.0,17.0,webber,9.0,1.0,Finished,90058.0,169672.0,249309.0,336201.0,415532.0,495773.0,575500.0,655864.0,734489.0,813140.0,891910.0,971461.0,1050025.0,1129410.0,1209466.0,1289306.0,1368749.0,1448202.0,1527928.0,1608031.0,1688167.0,1791521.0,1874933.0,1980048.0,2093214.0,2205265.0,2286494.0,2405442.0,2524966.0,2653881.0,2781921.0,2911404.0,3022359.0,3103254.0,3182941.0,3262202.0,3341619.0,3420138.0,3499126.0,3577377.0,3655627.0,3733785.0,3812109.0,3890050.0,3967935.0,4045969.0,4123587.0,4201333.0,4279140.0,4356857.0,4441505.0,4551523.0,4687547.0,4827525.0,4909069.0,4989083.0,5105386.0,5233256.0,5358583.0,5469855.0,5551048.0,5631421.0,5711553.0,5792058.0,5872302.0,5952367.0,6032951.0,6113214.0,6193171.0,6274252.0
8,41.0,11.0,sato,6.0,1.0,Finished,90947.0,170766.0,250535.0,330308.0,409484.0,488703.0,567755.0,647047.0,726107.0,805472.0,884596.0,963955.0,1043585.0,1122622.0,1201803.0,1280576.0,1359544.0,1438115.0,1516537.0,1594764.0,1673511.0,1751729.0,1833743.0,1965892.0,2108142.0,2211902.0,2298925.0,2416007.0,2535877.0,2661900.0,2791404.0,2919636.0,3026137.0,3107470.0,3187133.0,3266026.0,3345174.0,3424283.0,3502985.0,3581591.0,3660210.0,3739957.0,3818300.0,3896684.0,3975384.0,4053633.0,4131668.0,4209908.0,4288352.0,4406463.0,4496319.0,4581544.0,4710478.0,4814224.0,4894588.0,4980528.0,5102758.0,5232813.0,5357843.0,5469548.0,5550693.0,5630989.0,5710972.0,5791076.0,5870818.0,5950406.0,6029624.0,6110488.0,6189214.0,6267990.0
